Rk;Player;Nation;Pos;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost
219;Rodrigo Fernández;uyURU;MF;Santos;26;1996;25.7;15;0;0;84;27;0;17;20;52;0;2;0;205;29;16
220;Fernandinho;brBRA;MF;Atl Paranaense;36;1985;10.8;5;0;0;26;16;1;13;11;8;0;0;0;71;17;19
221;Derick Fernando;brBRA;DF;Santos;19;2002;0.2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
222;Luiz Fernando;brBRA;FW,MF;Atl Goianiense;25;1996;19.4;7;2;1;26;39;12;25;11;10;0;0;0;102;26;37
223;Nahuel Ferraresi;veVEN;DF;São Paulo;23;1998;7.9;1;1;0;9;10;0;0;12;11;0;1;0;53;14;8
224;Luiz Filipe;brBRA;MF,FW;Goiás;20;2001;0.4;1;0;0;1;2;0;1;0;1;1;0;0;2;0;0
225;Flávio;brBRA;MF;América (MG);21;2000;0.3;0;0;0;1;1;0;1;2;2;0;0;0;1;1;0
226;Rafael Forster;brBRA;DF;Juventude;31;1990;18.1;1;0;0;15;14;0;7;26;18;0;0;0;116;36;32
227;Matheus França;brBRA;FW,MF;Flamengo;17;2004;7.5;1;0;0;15;5;0;8;3;5;0;0;0;27;13;14
228;Fred;brBRA;FW,MF;Fluminense;38;1983;1.4;1;0;0;2;0;0;1;0;0;0;0;0;1;3;4
229;Marlon Freitas;brBRA;MF;Atl Goianiense;26;1995;27.5;2;0;0;16;5;2;23;28;29;0;0;1;164;17;18
230;Douglas Friedrich;brBRA;GK;Avaí;33;1988;10.4;1;1;0;1;2;0;0;0;0;0;0;0;8;6;0
231;Gabriel;brBRA;MF;São Paulo;22;1999;0.5;0;0;0;2;1;0;1;0;0;0;0;0;1;0;1
232;Gabriel;brBRA;MF;Internacional;29;1992;23.8;2;0;0;45;26;0;8;44;58;0;0;0;162;17;16
233;Gabriel;brBRA;GK;Coritiba;29;1992;13.0;2;0;0;1;1;0;0;0;0;0;1;0;11;4;1
234;Gabriel;brBRA;MF;Botafogo (RJ);28;1993;8.3;3;0;0;13;11;0;11;17;9;0;1;0;41;17;6
235;Eduardo Gabriel;brBRA;DF;Santos;25;1996;33.0;7;0;0;13;36;1;0;49;17;1;0;0;122;80;58
236;Luiz Gabriel;brBRA;FW,MF;Coritiba;19;2002;1.1;1;0;0;1;4;0;0;3;3;0;0;0;4;0;2
237;Marquinhos Gabriel;brBRA;MF,FW;Goiás;31;1990;8.4;1;0;0;6;17;3;20;1;6;0;0;0;37;5;7
238;Vitor Gabriel;brBRA;FW,MF;Juventude;22;2000;8.6;6;0;0;30;12;3;3;0;3;0;0;0;25;37;42
239;Matías Galarza;pyPAR;MF;Coritiba;19;2002;6.7;4;0;0;26;15;0;10;13;9;0;0;0;53;4;11
240;Matheus Galdezani;brBRA;MF;Avaí;29;1992;3.2;3;0;0;10;4;0;4;6;8;0;0;0;16;1;5
241;Thiago Galhardo;brBRA;FW,MF;Fortaleza;32;1989;15.0;5;0;0;16;20;2;10;6;7;1;0;0;44;38;50
242;Giuliano Galoppo;arARG;MF;São Paulo;22;1999;7.9;1;0;0;13;7;0;7;3;11;0;0;0;34;13;13
243;Léo Gamalho;brBRA;FW;Coritiba;36;1986;18.4;2;0;0;24;35;7;6;0;6;1;0;0;36;66;65
244;Ganso;brBRA;MF,FW;Fluminense;32;1989;27.5;7;0;0;30;46;0;60;9;22;1;0;0;125;9;25
245;García;brBRA;DF,MF;Palmeiras;20;2002;1.1;1;0;0;0;1;0;1;2;0;0;0;0;4;3;1
246;Bryan García;ecECU;MF;Atl Paranaense;21;2001;3.1;2;0;0;4;4;0;1;2;4;0;0;0;28;0;4
247;Luan Garcia;brBRA;DF;Palmeiras;28;1993;13.6;2;0;0;21;10;1;1;22;4;0;0;1;58;19;11
248;Gaspar;brBRA;FW;Avaí;19;2002;0.4;0;0;0;0;1;1;1;1;2;0;0;0;2;0;0
249;Rafael Gava;brBRA;MF;Cuiabá;28;1993;22.7;2;0;0;29;22;4;178;15;17;0;0;0;131;22;25
250;Lucas Gazal;brBRA;DF;Atl Goianiense;22;1999;14.5;1;1;0;19;2;1;3;16;4;0;0;0;51;33;21
251;Guilherme Gehring;brBRA;MF;Juventude;16;2005;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
252;Geovane;brBRA;MF;Ceará;22;1999;6.1;4;0;0;19;13;0;6;5;4;0;0;0;35;5;7
253;Gil;brBRA;DF;Corinthians;34;1987;22.7;4;0;0;13;7;3;0;29;13;0;1;0;116;62;24
254;Giovane;brBRA;FW,DF;Corinthians;18;2003;3.3;2;0;0;9;4;1;6;1;2;1;0;0;7;5;10
255;Giovani;brBRA;FW,MF;Palmeiras;18;2004;0.4;0;0;0;0;1;0;2;0;0;0;0;0;2;0;1
256;Glédson;brBRA;GK;Avaí;38;1983;5.0;2;0;0;0;3;0;0;0;0;0;0;0;4;0;1
257;Diego Godín;uyURU;DF;Atlético Mineiro;35;1986;1.0;0;0;0;2;2;0;0;2;2;0;0;0;6;3;3
258;Bruno Gomes;brBRA;MF;Coritiba;20;2001;16.6;3;0;0;29;48;0;21;23;21;0;0;0;94;9;13
259;Igor Gomes;brBRA;MF;São Paulo;22;1999;22.9;5;1;1;35;28;3;64;18;13;0;0;0;117;32;22
260;Igor Gomes;brBRA;DF;Internacional;20;2001;1.3;0;0;0;1;2;0;1;1;0;0;1;0;5;0;1
261;João Gomes;brBRA;MF;Flamengo;20;2001;20.9;8;0;0;54;49;0;11;26;51;0;0;0;130;13;18
262;Gustavo Gómez;pyPAR;DF;Palmeiras;28;1993;30.0;9;0;0;31;19;7;12;48;21;0;1;0;146;103;71
263;Aloísio dos Santos Gonçalves;cnCHN;FW,MF;América (MG);33;1988;10.5;4;0;0;37;18;10;6;4;8;0;0;0;30;8;27
264;Diego Gonçalves;brBRA;FW;Botafogo (RJ);27;1994;5.4;2;0;0;8;7;2;22;2;3;0;0;0;23;11;12
265;Matheus Gonçalves;brBRA;FW;Flamengo;16;2005;0.3;0;0;0;0;0;1;1;0;0;0;0;0;5;0;0
266;Ricardo Goulart;brBRA;MF,FW;Santos;30;1991;4.5;2;0;0;6;8;0;6;1;3;0;0;0;17;8;6
267;Daniel Guedes;brBRA;DF,MF;Cuiabá;27;1994;8.8;4;0;0;12;5;3;85;15;9;0;0;0;36;7;10
268;Roger Guedes;brBRA;FW,MF;Corinthians;25;1996;28.3;6;0;0;17;56;10;27;3;3;0;0;0;86;33;35
269;Paolo Guerrero;pePER;FW;Avaí;38;1984;4.8;2;0;0;11;8;2;2;1;0;0;0;0;18;19;22
270;Guga;brBRA;DF;Atlético Mineiro;23;1998;18.6;1;0;0;19;22;1;78;27;35;0;0;0;89;14;21
271;Marcos Guilherme;brBRA;FW,MF;São Paulo;26;1995;6.4;1;0;0;4;6;1;9;3;2;0;0;0;23;2;4
272;Marcos Guilherme;brBRA;MF;Santos;26;1995;0.3;0;0;0;1;0;0;1;0;1;0;0;0;3;2;0
273;Gustavinho;brBRA;MF;América (MG);20;2001;4.3;2;0;0;7;12;0;14;4;9;0;0;0;21;4;7
274;Habraão;brBRA;DF;Fortaleza;20;2001;2.4;0;0;0;6;4;0;0;1;2;0;1;0;8;11;8
275;Lucas Halter;brBRA;DF;Atl Paranaense;21;2000;1.1;1;0;0;3;1;0;0;2;0;0;0;0;5;0;0
276;Lucas Halter;brBRA;DF;Goiás;21;2000;11.9;2;0;0;7;1;1;2;9;7;0;0;0;38;16;14
277;Hayner;brBRA;DF;Atl Goianiense;26;1995;15.3;8;1;0;28;33;6;70;22;10;1;0;0;54;18;19
278;Heitor;brBRA;DF;Internacional;21;2000;4.4;2;0;0;2;1;0;13;9;13;0;0;0;17;2;1
279;Thiago Heleno;brBRA;DF;Atl Paranaense;33;1988;12.7;4;1;0;11;4;0;1;23;6;0;0;0;59;16;19
280;Helinho;brBRA;FW,MF;Bragantino;21;2000;19.0;8;0;0;36;21;4;69;19;15;0;0;0;108;9;17
281;Henrique;brBRA;DF;Coritiba;35;1986;17.9;5;1;0;15;5;1;3;21;12;0;2;1;70;21;24
282;Arthur Henrique;brBRA;DF;Atl Goianiense;27;1994;10.7;0;1;0;14;10;0;27;16;19;0;0;0;57;11;10
283;Bruno Henrique;brBRA;FW,MF;Flamengo;31;1990;6.8;3;0;0;11;20;8;11;4;8;0;0;0;28;13;11
284;Daniel Henrique;brBRA;FW;Ceará;17;2004;0.3;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
285;Gustavo Henrique;brBRA;DF;Flamengo;28;1993;3.8;0;0;0;5;0;0;0;5;3;0;0;0;11;13;2
286;Luis Henrique;brBRA;FW,MF;Botafogo (RJ);20;2001;2.9;1;0;0;4;3;2;6;3;1;0;0;0;17;2;0
287;Luiz Henrique;brBRA;FW,MF;Fluminense;21;2001;11.7;0;0;0;18;21;2;21;9;19;0;0;0;64;19;27
288;Paulo Henrique;brBRA;DF,MF;Juventude;25;1996;16.7;3;0;0;33;13;3;94;11;27;0;1;0;130;19;17
289;Pedro Henrique;brBRA;DF;Atl Paranaense;26;1995;25.6;7;0;0;21;22;0;3;42;24;0;0;0;123;70;38
290;Pedro Henrique;brBRA;FW,MF;Internacional;31;1990;17.7;6;0;0;41;47;18;81;9;21;1;0;0;61;26;26
291;Hércules;brBRA;MF,FW;Fortaleza;21;2000;15.2;1;0;0;17;11;1;17;10;16;0;0;0;100;13;9
292;Nicolás Hernández;coCOL;DF;Atl Paranaense;24;1998;18.0;3;0;0;18;5;0;1;22;17;0;0;1;70;17;26
293;Hugo;brBRA;DF,MF;Goiás;24;1997;7.8;3;0;0;11;6;1;22;11;11;0;0;0;49;17;10
294;Hugo;brBRA;FW,MF;Coritiba;22;1999;4.4;0;0;0;6;15;1;9;1;5;0;0;0;26;9;6
295;Hugo;brBRA;DF,MF;Botafogo (RJ);20;2001;12.2;3;1;0;18;12;0;35;20;19;0;0;0;57;13;14
296;Victor Hugo;brBRA;MF;Flamengo;17;2004;13.9;1;0;0;7;13;1;14;11;11;0;0;0;61;17;35
297;Vitor Hugo;brBRA;FW;Goiás;17;2004;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
298;Hulk;brBRA;FW;Atlético Mineiro;35;1986;23.2;6;0;0;35;59;15;43;3;6;0;0;0;49;17;42
299;José Hurtado;ecECU;DF;Bragantino;20;2001;6.6;1;0;0;8;4;1;33;5;11;0;1;0;31;11;11
300;Hyoran;brBRA;MF;Bragantino;28;1993;14.2;1;0;0;17;14;1;75;10;16;0;0;0;60;7;12
301;Igor;brBRA;MF,FW;Flamengo;18;2003;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
302;André Inácio;brBRA;FW;Flamengo;19;2002;0.5;0;0;0;0;2;0;1;0;0;0;0;0;6;1;0
303;Mauricio Isla;clCHI;DF;Flamengo;33;1988;3.8;0;0;0;3;2;0;13;6;3;0;1;0;19;7;8
304;Jadsom;brBRA;MF;Bragantino;20;2001;14.1;7;0;0;27;9;0;3;34;18;0;0;0;98;6;7
305;Jadson;brBRA;MF;Juventude;28;1993;29.1;9;1;0;39;50;1;31;24;46;0;0;0;181;7;18
306;Jailson;brBRA;GK;América (MG);40;1981;12.0;1;0;0;0;0;0;0;0;0;0;0;0;9;0;0
307;Jair;brBRA;MF;Atlético Mineiro;27;1994;23.0;5;0;0;46;31;0;12;32;41;0;1;0;127;33;22
308;Jandrei;brBRA;GK;São Paulo;28;1993;18.3;0;0;0;0;3;0;0;1;0;0;0;0;25;9;0
309;Vinícius Jaú;brBRA;MF;Avaí;23;1998;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
310;Pablo Javier García;uyURU;FW;Coritiba;22;1999;0.1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
311;Jean;brBRA;MF;Juventude;27;1994;13.1;6;0;0;24;15;1;5;39;30;0;0;0;69;27;24
312;Jefferson;brBRA;DF;Atl Goianiense;25;1997;25.3;5;0;0;38;21;0;74;23;22;0;0;0;140;28;23
313;Jefferson;brBRA;FW;Botafogo (RJ);22;1999;17.8;3;0;0;23;34;1;12;12;16;0;0;0;111;10;17
314;Jemerson;brBRA;DF;Atlético Mineiro;29;1992;11.1;6;0;0;21;6;1;0;10;8;0;0;0;46;19;13
315;Jenison;brBRA;FW;Cuiabá;30;1991;3.6;2;0;0;8;3;1;3;2;1;0;0;0;15;18;11
316;Alexandre Jesus;brBRA;MF,DF;Fluminense;20;2001;0.7;0;0;0;1;1;0;5;5;0;0;0;0;10;2;5
317;Jô;brBRA;FW;Ceará;34;1987;8.7;1;1;0;14;10;8;2;2;1;0;0;0;15;39;22
318;Jô;brBRA;FW;Corinthians;34;1987;2.2;1;0;0;4;5;1;1;1;1;0;0;0;4;13;8
319;Joaquim;brBRA;DF;Cuiabá;23;1998;23.9;4;0;0;27;20;1;4;36;28;0;0;0;140;91;32
320;John;brBRA;GK;Santos;25;1996;1.0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
321;Jonas;brBRA;MF;São Paulo;22;1999;0.3;0;0;0;1;1;0;2;1;0;0;0;0;1;0;0
322;Felipe Jonatan;brBRA;DF;Santos;23;1998;23.0;3;0;0;25;21;2;95;34;17;0;0;0;156;23;28
323;Jonathan;brBRA;DF;Botafogo (RJ);23;1998;0.5;0;0;0;1;0;0;0;1;1;0;0;0;2;1;4
324;Jorge;brBRA;DF;Palmeiras;25;1996;5.2;1;0;0;5;10;0;18;3;8;0;0;1;25;8;9
325;Jorginho;brBRA;MF;Atl Goianiense;31;1991;18.2;8;0;0;17;30;6;67;6;18;0;0;0;107;27;24
326;Jhojan Julio;ecECU;FW,MF;Santos;23;1998;9.2;2;0;0;22;21;5;21;9;13;0;0;0;49;12;18
327;Juninho;brBRA;MF;América (MG);35;1986;0.2;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
328;Juninho;brBRA;MF;América (MG);34;1987;34.5;6;0;0;33;36;3;29;31;28;1;1;0;231;22;63
329;Renato Junior;brBRA;FW,MF;Goiás;19;2002;5.5;3;0;0;13;10;1;4;2;4;0;0;0;27;14;20
330;Jussa;brBRA;MF,DF;Fortaleza;25;1996;7.0;1;0;0;16;0;1;2;8;1;0;1;2;39;9;9
331;Kaiky;brBRA;DF;Santos;18;2004;1.0;0;0;0;0;3;0;0;2;0;0;0;0;2;2;0
332;Lucas Kal;brBRA;MF;América (MG);25;1996;24.0;4;0;0;28;10;0;3;32;19;0;0;0;142;37;23
333;Kanu;brBRA;DF;Botafogo (RJ);24;1997;16.1;5;0;0;15;11;0;1;23;10;0;0;0;73;42;25
334;Alan Kardec;brBRA;FW,MF;Atlético Mineiro;33;1989;2.9;0;0;0;6;4;0;0;0;1;0;0;0;7;14;12
335;Kauan;brBRA;FW;Bragantino;18;2003;0.3;1;0;0;4;0;0;0;0;0;0;0;0;1;1;1
336;Kawê;brBRA;MF,FW;América (MG);19;2002;0.3;0;0;0;2;1;1;1;0;0;0;0;0;3;0;3
337;Kayque;brBRA;MF;Botafogo (RJ);21;2000;3.1;3;0;0;8;11;1;2;2;5;0;0;0;22;3;5
338;Renato Kayser;brBRA;FW;Fortaleza;25;1996;1.8;0;0;0;3;3;0;1;0;0;0;0;0;8;1;4
339;Gabriel Kazu;brBRA;MF;Avaí;22;1999;0.0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
340;Keiller;brBRA;GK;Internacional;25;1996;15.0;2;0;0;1;6;0;0;0;0;0;1;0;5;8;0
341;Thalisson Kelven;brBRA;DF;Juventude;23;1998;20.0;3;0;0;17;7;0;0;31;13;0;0;1;64;40;39
342;Kelvi;brBRA;MF;Juventude;19;2002;0.5;0;0;0;1;2;0;0;0;1;0;0;0;1;0;0
343;Kelvin;brBRA;MF,FW;Atl Goianiense;24;1997;3.4;0;0;0;0;4;1;20;1;3;0;0;0;13;2;8
344;Kelvyn;brBRA;FW,DF;Ceará;22;1999;0.6;0;0;0;2;0;0;2;0;1;0;0;0;3;0;0
345;John Kennedy;brBRA;FW,MF;Fluminense;19;2002;1.6;3;0;0;5;1;0;1;1;0;0;0;0;1;3;8
346;Keno;brBRA;FW,MF;Atlético Mineiro;32;1989;20.6;5;0;0;21;30;7;101;3;20;0;0;0;77;13;11
347;Kevin;brBRA;DF;Avaí;24;1997;29.2;3;0;0;34;20;3;184;37;40;0;0;0;185;32;25
348;Khellven;brBRA;DF;Atl Paranaense;20;2001;23.4;1;0;0;36;21;0;137;39;25;0;1;0;104;12;20
349;Willian Klaus;brBRA;DF;Atl Goianiense;28;1994;6.0;1;0;0;6;2;1;0;8;3;0;0;0;18;18;8
350;Willian Klaus;brBRA;DF;Botafogo (RJ);28;1994;1.0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0
351;Benjamín Kuscevic;clCHI;DF;Palmeiras;25;1996;3.3;1;0;0;0;3;1;0;9;4;0;0;0;10;10;5
352;Gabriel Lacerda;brBRA;DF;Ceará;22;1999;20.0;4;0;0;14;3;0;6;21;14;0;1;0;91;49;31
353;Anthony Landazuri;ecECU;DF;Fortaleza;24;1997;5.8;1;0;0;15;6;0;5;8;4;1;0;0;30;6;9
354;Thauan Lara;brBRA;DF,FW;Internacional;18;2004;3.8;2;0;0;6;6;0;5;4;6;0;0;0;13;5;5
355;Lázaro;brBRA;FW,MF;Flamengo;19;2002;9.1;2;0;0;17;17;3;23;3;7;0;0;0;33;11;16
356;Anderson Leite;brBRA;MF;Juventude;28;1993;0.8;0;0;0;3;1;0;1;4;1;0;0;0;5;1;0
357;Vinícius Leite;brBRA;MF;Avaí;28;1993;1.5;0;0;0;1;2;0;5;6;2;0;0;0;10;0;6
358;Bernanrdo Lemes;brBRA;MF,FW;Coritiba;20;2002;10.5;1;0;0;20;17;0;6;16;15;0;0;0;63;11;6
359;Marcos Leonardo;brBRA;FW;Santos;18;2003;32.0;8;0;0;35;84;19;8;2;2;1;0;0;55;34;71
360;Vitor Leque;brBRA;MF,DF;Juventude;21;2001;0.6;2;1;1;2;3;1;1;0;0;0;0;0;1;1;1
361;Lima;brBRA;FW,MF;Ceará;25;1996;21.5;2;1;0;26;54;3;61;18;23;0;0;0;116;10;27
362;Anderson Lima;brBRA;MF,FW;São Paulo;22;1999;2.3;3;0;0;10;8;0;6;1;6;1;0;0;5;1;3
363;Lucas Lima;brBRA;DF,MF;Atl Goianiense;21;2000;1.4;0;0;0;4;2;0;4;0;2;0;0;0;5;2;2
364;Lucas Lima;brBRA;MF,FW;Fortaleza;31;1990;13.0;4;0;0;21;24;3;81;4;10;1;0;0;70;2;12
365;Rodrigo Lindoso;brBRA;MF;Ceará;32;1989;9.6;6;0;0;12;13;0;4;7;7;0;0;0;50;18;10
366;Liziero;brBRA;MF;Internacional;23;1998;5.6;3;0;0;15;10;0;7;7;12;0;0;0;39;1;5
367;David Loiola;brBRA;DF;Ceará;19;2002;4.4;2;0;0;4;6;0;2;4;2;0;0;0;19;6;6
368;Marcelo Lomba;brBRA;GK;Palmeiras;35;1986;3.0;1;0;0;0;1;0;0;0;0;0;0;0;5;0;0
369;Kevin Lomónaco;arARG;DF;Bragantino;20;2002;12.4;3;0;0;14;9;1;7;9;6;0;0;0;86;14;25
370;José López;arARG;FW;Palmeiras;21;2000;6.1;3;0;0;7;6;7;3;1;2;0;0;0;15;17;22
371;Henrique Lordelo;brBRA;MF,DF;Goiás;21;2000;1.4;2;1;1;9;1;0;0;2;4;0;0;0;13;2;1
372;Guillermo de los Santos;uyURU;DF;Coritiba;30;1991;10.5;2;1;0;5;5;0;4;17;12;0;0;0;52;28;17
373;Luan;brBRA;MF;São Paulo;22;1999;1.8;1;0;0;1;0;0;0;3;1;0;0;0;14;3;0
374;Luan;brBRA;MF;Goiás;31;1990;0.5;1;0;0;1;0;0;1;0;1;0;0;0;7;0;0
375;Lucão;brBRA;GK;Bragantino;20;2001;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
376;Lucas;brBRA;DF;Santos;20;2001;16.2;2;1;0;16;9;1;143;13;22;0;0;0;98;9;12
377;Ayrton Lucas;brBRA;DF;Flamengo;24;1997;28.4;4;0;0;43;46;0;64;27;39;0;0;0;174;27;20
378;João Lucas;brBRA;DF,MF;Cuiabá;23;1998;23.8;8;1;1;38;27;2;84;33;46;0;2;0;113;19;30
379;Luciano;brBRA;FW;São Paulo;28;1993;22.6;9;0;0;24;34;10;5;7;9;1;0;0;70;19;21
380;André Luis;brBRA;FW,MF;Cuiabá;24;1997;20.4;5;0;0;30;56;3;19;7;13;3;0;0;76;23;22
381;Filipe Luís;brBRA;DF;Flamengo;36;1985;7.1;1;0;0;7;10;0;23;12;12;0;0;0;42;2;4
382;Victor Luis;brBRA;DF;Ceará;28;1993;15.7;1;0;0;25;22;0;57;15;9;0;0;0;77;11;27
383;David Luiz;brBRA;DF;Flamengo;34;1987;15.8;4;0;0;25;5;2;6;13;4;0;0;0;67;27;12
384;Luizão;brBRA;DF;São Paulo;19;2002;11.0;5;0;0;11;4;0;1;10;10;0;0;0;41;21;19
385;Vinícius Machado;brBRA;GK;Ceará;21;2000;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
386;Mádson;brBRA;DF;Santos;30;1992;23.8;5;0;0;19;20;1;55;32;25;0;0;0;82;47;34
387;Maguinho;brBRA;DF,MF;Goiás;29;1993;21.6;10;0;0;43;21;2;41;34;26;1;1;0;114;25;32
388;Gustavo Maia;brBRA;FW;Internacional;21;2001;0.2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
389;Leonardo Maia;brBRA;MF;Bragantino;18;2003;0.3;0;0;0;1;0;0;0;0;0;;;0;;;
390;Pablo Maia;brBRA;MF;São Paulo;20;2002;22.8;7;0;0;56;20;0;8;21;19;0;1;0;164;36;13
391;Thiago Maia;brBRA;MF;Flamengo;24;1997;17.2;6;0;0;30;6;0;3;24;26;0;0;0;132;21;10
392;Maicon;brBRA;DF;Santos;33;1988;21.3;2;0;0;8;7;2;16;29;20;0;0;0;112;60;43
393;Iago Maidana;brBRA;DF;América (MG);25;1996;11.5;5;1;1;20;2;0;0;8;6;0;0;0;36;34;17
394;Léo Mana;brBRA;DF;Corinthians;17;2004;0.5;0;0;0;0;0;0;1;3;0;0;0;0;0;1;0
395;Alef Manga;brBRA;FW,MF;Coritiba;27;1994;27.0;13;1;1;31;20;24;87;15;23;0;0;0;116;24;27
396;Manoel;brBRA;DF;Fluminense;31;1990;27.2;5;2;1;22;21;0;5;22;12;0;1;0;100;29;46
397;Gustavo Mantuan;brBRA;FW,DF;Corinthians;20;2001;9.6;0;0;0;8;11;3;24;7;7;0;0;0;41;9;7
398;Luis Manuel Orejuela;coCOL;DF;Atl Paranaense;26;1995;13.0;1;0;0;17;19;0;37;10;14;0;0;0;68;19;17
399;Maranhão;brBRA;FW;Botafogo (RJ);19;2002;1.0;1;0;0;2;1;0;2;0;1;;;0;;;
400;Willian Maranhão;brBRA;MF,DF;Atl Goianiense;26;1995;14.8;7;1;0;24;10;1;3;22;12;0;1;0;76;12;21
401;Willian Maranhão;brBRA;MF;Santos;26;1995;1.8;0;0;0;2;0;1;0;1;3;0;0;0;6;2;2
402;Fernando Marçal;brBRA;DF;Botafogo (RJ);32;1989;17.1;6;0;0;26;18;0;124;34;21;0;0;0;119;30;14
403;Marcelo;brBRA;DF;Fortaleza;26;1996;29.0;5;0;0;23;19;0;4;52;20;0;2;0;144;94;42
404;Marcinho;brBRA;FW,MF;Avaí;26;1995;5.8;1;0;0;13;11;1;14;1;9;0;1;0;18;3;9
405;Mariano;brBRA;DF;Atlético Mineiro;35;1986;19.2;5;0;0;19;13;1;78;23;30;0;0;0;133;15;17
406;Marinho;brBRA;FW;Flamengo;31;1990;15.3;6;1;0;21;72;6;94;7;12;2;0;0;60;3;9
407;Rodriguinho Marinho;brBRA;FW,MF;Cuiabá;33;1988;16.5;0;0;0;15;23;6;8;4;6;0;0;0;72;28;42
408;Marlon;brBRA;DF;América (MG);27;1994;24.3;5;1;0;34;31;0;71;44;37;0;0;0;168;29;20
409;Marlon;brBRA;DF;Fluminense;24;1997;3.0;0;0;0;6;1;0;15;5;4;0;0;0;15;2;0
410;Marlon;brBRA;MF,FW;Juventude;31;1990;4.5;1;0;0;13;6;0;10;6;2;0;0;0;23;2;4
411;Marlos;uaUKR;MF,FW;Atl Paranaense;33;1988;1.7;0;0;0;1;2;0;4;0;0;0;0;0;7;1;2
412;Felipe Marques;brBRA;FW,MF;Cuiabá;32;1990;10.6;1;0;0;11;19;4;38;13;7;1;0;0;39;7;15
413;Gustavo Marques;brBRA;DF;América (MG);20;2001;0.5;0;0;0;1;0;0;0;0;0;0;0;0;3;1;0
414;Marquinhos;brBRA;MF;São Paulo;18;2003;0.3;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
415;Marquinhos;brBRA;FW,MF;Cuiabá;25;1997;2.2;0;0;0;3;10;0;4;3;5;0;0;0;19;1;2
416;Marrony;brBRA;FW,MF;Fluminense;22;1999;2.0;1;1;0;4;11;0;5;1;3;0;0;0;15;5;6
417;Matheus Martinelli;brBRA;MF;Fluminense;20;2001;18.0;1;0;0;23;8;0;13;14;26;0;0;0;96;20;23
418;Adrián Martínez;arARG;FW,MF;Coritiba;29;1992;11.1;7;0;0;22;9;6;4;4;5;0;0;0;18;18;41
419;Matheus Martins;brBRA;FW,MF;Fluminense;18;2003;17.8;2;0;0;20;43;14;52;10;15;2;0;0;65;6;28
420;Wellington Martins;brBRA;MF;Fluminense;31;1991;7.0;2;0;0;9;5;0;3;7;3;0;0;0;29;2;3
421;Gonzalo Mastriani;uyURU;FW;América (MG);28;1993;5.2;1;0;0;9;7;1;1;0;2;1;0;0;15;9;24
422;Mateusão;brBRA;FW,MF;Flamengo;17;2004;2.5;1;0;0;2;4;1;2;0;0;1;0;0;5;8;8
423;William Matheus;brBRA;DF;Juventude;31;1990;10.1;4;1;0;14;6;0;16;5;6;0;2;0;39;18;12
424;Matheusinho;brBRA;MF,FW;América (MG);23;1998;15.3;2;1;0;18;33;3;46;17;16;0;0;0;110;6;13
425;Matheuzinho;brBRA;DF;Flamengo;21;2000;23.9;4;0;0;24;13;0;71;26;38;0;1;0;119;22;16
426;Diego Matos;brBRA;DF;Avaí;25;1997;1.2;2;1;1;2;0;0;2;2;3;0;0;0;7;2;1
427;Mauricio;brBRA;FW,MF;Internacional;20;2001;17.4;2;0;0;7;30;2;43;16;8;0;0;0;84;7;21
428;Maycon;brBRA;MF;Corinthians;24;1997;8.8;4;0;0;11;6;0;35;11;3;0;0;0;45;2;7
429;Mayke;brBRA;DF,FW;Palmeiras;29;1992;16.3;2;0;0;17;11;3;57;30;20;0;0;0;98;28;18
430;Bruno Melo;brBRA;DF,MF;Corinthians;29;1992;4.9;1;0;0;6;5;3;10;3;3;0;0;0;14;21;10
431;Felipe Melo;brBRA;DF,MF;Fluminense;38;1983;8.1;6;0;0;14;14;0;0;11;5;0;0;0;34;11;9
432;Darlan Mendes;brBRA;MF,FW;Juventude;23;1998;1.3;1;0;0;1;2;0;2;1;1;0;0;0;8;0;1
433;Vitor Mendes;brBRA;DF;Juventude;22;1999;18.3;10;1;1;16;15;0;0;28;9;0;1;1;71;37;26
434;Bruno Méndez;uyURU;DF;Internacional;22;1999;4.8;1;0;0;3;1;0;1;6;3;0;0;0;22;11;10
435;Bruno Méndez;uyURU;DF;Corinthians;22;1999;12.6;1;1;0;9;5;1;11;18;19;0;0;0;47;29;20
436;Stiven Mendoza;coCOL;FW;Ceará;29;1992;25.9;6;0;0;27;54;13;53;4;9;0;0;0;107;21;24
