Sem,Dia,Data,Horário,Em casa,xG,Resultado,xG,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
35,qui,2021-11-25,19:00,Santos,2.4,2–0,0.6,Fortaleza,9.000,Estádio Urbano Caldeira,Wagner do Nascimento Magalhaes,Relatório da Partida,
35,qui,2021-11-25,20:00,Ceará,1.0,2–1,1.2,Corinthians,35.693,Estádio Castelão,Paulo Roberto Alves Júnior,Relatório da Partida,
,,,,,,,,,,,,,
34,qua,2021-11-24,21:30,São Paulo,1.2,0–0,0.1,Atl Paranaense,43.391,Estádio do Morumbi,Leandro Pedro Vuaden,Relatório da Partida,
,,,,,,,,,,,,,
35,qua,2021-11-24,21:30,Fluminense,1.4,1–0,1.1,Internacional,18.617,Estadio Jornalista Mário Filho,Felipe Fernandes de Lima,Relatório da Partida,
,,,,,,,,,,,,,
36,sex,2021-11-26,19:00,Bahia,1.8,3–1,1.4,Grêmio,29.576,Estádio Governador Roberto Santos,Bruno Arleu de Araujo,Relatório da Partida,
36,sáb,2021-11-27,19:30,Bragantino,0.5,1–1,1.0,América (MG),2.673,Estádio Nabi Abi Chedid,Anderson Daronco,Relatório da Partida,
36,dom,2021-11-28,16:00,Atlético Mineiro,1.8,2–1,0.3,Fluminense,59.900,Estádio Governador Magalhães Pinto,Marielson Alves Silva,Relatório da Partida,
36,dom,2021-11-28,16:00,Corinthians,1.5,1–0,0.7,Atl Paranaense,37.309,Arena Corinthians,Paulo Cesar Zanovelli da Silva,Relatório da Partida,
36,dom,2021-11-28,19:00,Internacional,0.9,1–1,1.6,Santos,11.432,Estádio José Pinheiro Borba,Braulio da Silva Machado,Relatório da Partida,
36,sáb,2021-11-27,21:30,São Paulo,1.7,2–0,0.4,Sport Recife,35.679,Estádio do Morumbi,Heber Roberto Lopes,Relatório da Partida,
,,,,,,,,,,,,,
35,seg,2021-11-29,19:00,Atl Goianiense,1.5,2–1,1.0,Bahia,10.704,Estádio Antônio Accioly,Ramon Abatti Abel,Relatório da Partida,
35,ter,2021-11-30,19:00,Juventude,1.7,1–0,0.8,Bragantino,18.413,Estádio Alfredo Jaconi,Felipe Fernandes de Lima,Relatório da Partida,
,,,,,,,,,,,,,
36,ter,2021-11-30,20:00,Flamengo,2.1,2–1,1.4,Ceará,46.481,Estadio Jornalista Mário Filho,Caio Max Augusto Vieira,Relatório da Partida,
,,,,,,,,,,,,,
35,ter,2021-11-30,21:00,América (MG),2.7,3–0,1.2,Chapecoense,5.000,Estádio Raimundo Sampaio,Luiz Flávio de Oliveira,Relatório da Partida,
,,,,,,,,,,,,,
36,ter,2021-11-30,21:00 (22:00),Cuiabá,1.9,1–3,1.8,Palmeiras,26.612,Arena Pantanal,Paulo Roberto Alves Júnior,Relatório da Partida,
,,,,,,,,,,,,,
32,qui,2021-12-02,18:00,Bahia,1.0,2–3,1.7,Atlético Mineiro,29.415,Estádio Governador Roberto Santos,Flavio Rodrigues De Souza,Relatório da Partida,
,,,,,,,,,,,,,
35,qui,2021-12-02,20:00,Grêmio,2.8,3–0,0.1,São Paulo,8.517,Arena do Grêmio,Savio Pereira,Relatório da Partida,
35,sex,2021-12-03,19:00,Atl Paranaense,1.3,1–0,0.6,Cuiabá,17.523,Estádio Joaquim Américo Guimarães,Braulio da Silva Machado,Relatório da Partida,
35,sex,2021-12-03,20:00,Sport Recife,1.5,1–1,2.5,Flamengo,10.733,Estádio Adelmar da Costa Carvalho,Leandro Pedro Vuaden,Relatório da Partida,
,,,,,,,,,,,,,
36,sex,2021-12-03,20:00,Chapecoense,0.4,0–1,0.4,Atl Goianiense,1.134,Arena Condá,Caio Max Augusto Vieira,Relatório da Partida,
36,sex,2021-12-03,21:00,Fortaleza,1.7,1–0,1.1,Juventude,45.398,Estádio Castelão,Bruno Arleu de Araujo,Relatório da Partida,
,,,,,,,,,,,,,
37,dom,2021-12-05,16:00,Atlético Mineiro,1.6,4–3,2.5,Bragantino,61.573,Estádio Governador Magalhães Pinto,Rodolpho Toski Marques,Relatório da Partida,
37,dom,2021-12-05,16:00,Bahia,2.2,2–0,0.6,Fluminense,26.048,Estádio Governador Roberto Santos,Luiz Flávio de Oliveira,Relatório da Partida,
37,dom,2021-12-05,16:00,Corinthians,0.9,1–1,0.7,Grêmio,44.187,Arena Corinthians,Bruno Arleu de Araujo,Relatório da Partida,
37,dom,2021-12-05,19:00,Ceará,1.1,0–0,1.8,América (MG),51.123,Estádio Castelão,Raphael Claus,Relatório da Partida,
37,seg,2021-12-06,19:00 (20:00),Cuiabá,1.2,1–0,0.8,Fortaleza,15.923,Arena Pantanal,Heber Roberto Lopes,Relatório da Partida,
37,seg,2021-12-06,19:00,Atl Paranaense,1.8,0–0,0.2,Palmeiras,18.232,Estádio Joaquim Américo Guimarães,Wagner do Nascimento Magalhaes,Relatório da Partida,
37,seg,2021-12-06,19:00,São Paulo,1.0,3–1,0.9,Juventude,40.442,Estádio do Morumbi,Braulio da Silva Machado,Relatório da Partida,
37,seg,2021-12-06,20:00,Flamengo,1.5,0–1,0.9,Santos,41.930,Estadio Jornalista Mário Filho,Anderson Daronco,Relatório da Partida,
37,seg,2021-12-06,20:00,Internacional,2.2,1–2,1.6,Atl Goianiense,17.143,Estádio José Pinheiro Borba,Flavio Rodrigues De Souza,Relatório da Partida,
37,seg,2021-12-06,21:00,Chapecoense,0.7,0–1,1.5,Sport Recife,1.658,Arena Condá,Paulo Cesar Zanovelli da Silva,Relatório da Partida,
,,,,,,,,,,,,,
38,qui,2021-12-09,21:30,Fluminense,1.9,3–0,0.1,Chapecoense,48.198,Estadio Jornalista Mário Filho,Leandro Pedro Vuaden,Relatório da Partida,
38,qui,2021-12-09,21:30,Atl Goianiense,1.2,2–0,1.3,Flamengo,11.728,Estádio Antônio Accioly,Paulo Roberto Alves Júnior,Relatório da Partida,
38,qui,2021-12-09,21:30,Juventude,2.2,1–0,0.0,Corinthians,17.056,Estádio Alfredo Jaconi,Rodolpho Toski Marques,Relatório da Partida,
38,qui,2021-12-09,21:30,Grêmio,2.1,4–3,1.0,Atlético Mineiro,33.577,Arena do Grêmio,Raphael Claus,Relatório da Partida,
38,qui,2021-12-09,21:30,América (MG),2.6,2–0,0.7,São Paulo,9.484,Estádio Raimundo Sampaio,Caio Max Augusto Vieira,Relatório da Partida,
38,qui,2021-12-09,21:30,Bragantino,1.4,1–0,0.3,Internacional,5.339,Estádio Nabi Abi Chedid,Braulio da Silva Machado,Relatório da Partida,
38,qui,2021-12-09,21:30,Palmeiras,2.0,1–0,3.2,Ceará,5.304,Allianz Parque,Savio Pereira,Relatório da Partida,
38,qui,2021-12-09,21:30,Fortaleza,2.1,2–1,1.3,Bahia,51.125,Estádio Castelão,Flavio Rodrigues De Souza,Relatório da Partida,
38,qui,2021-12-09,21:30,Sport Recife,2.1,1–1,0.8,Atl Paranaense,4.215,Estádio Adelmar da Costa Carvalho,Ramon Abatti Abel,Relatório da Partida,
38,qui,2021-12-09,21:30,Santos,0.8,1–1,0.4,Cuiabá,12.444,Estádio Urbano Caldeira,Wagner do Nascimento Magalhaes,Relatório da Partida,
