;ano_campeonato;data;horario;rodada;estadio;arbitro;publico;publico_max;time_man;time_vis;tecnico_man;tecnico_vis;colocacao_man;colocacao_vis;valor_equipe_titular_man;valor_equipe_titular_vis;idade_media_titular_man;idade_media_titular_vis;gols_man;gols_vis;gols_1_tempo_man;gols_1_tempo_vis;escanteios_man;escanteios_vis;faltas_man;faltas_vis;chutes_bola_parada_man;chutes_bola_parada_vis;defesas_man;defesas_vis;impedimentos_man;impedimentos_vis;chutes_man;chutes_vis;chutes_fora_man;chutes_fora_vis
1932;2007;2007-09-01;06:10;23;Estádio João Cláudio de Vasconcelos Machado;Ricardo Marques Ribeiro;1446.0;;América-RN;Juventude;;;20.0;19.0;;;;;0.0;3.0;0.0;0.0;;;;;;;;;;;;;;
1933;2007;2007-09-02;04:00;23;Estádio Municipal Paulo Machado de Carvalho;Paulo César de Oliveira;10438.0;;Corinthians;Santos FC;Zé Augusto;Vanderlei Luxemburgo;16.0;5.0;5750000.0;7500000.0;25.0;27.6;2.0;0.0;1.0;0.0;;;;;;;;;;;;;;
1934;2007;2007-09-02;04:00;23;Arena da Baixada;Rodrigo Martins Cintra;14653.0;;Atlético-PR;Atlético-MG;Ney Franco;Emerson Leão;17.0;8.0;2000000.0;3000000.0;25.8;24.6;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;
1935;2007;2007-09-02;04:00;23;Estádio Governador Magalhães Pinto;Wilson Souza de Mendonça;31064.0;;Cruzeiro;Palmeiras;Dorival Júnior;Caio Júnior;2.0;6.0;2150000.0;5000000.0;23.8;26.7;5.0;0.0;2.0;0.0;;;;;;;;;;;;;;
1936;2007;2007-09-02;04:00;23;Estádio Olímpico Monumental;Héber Lopes;25515.0;;Grêmio;Botafogo;Mano Menezes;Cuca;7.0;4.0;10350000.0;300000.0;27.7;26.9;3.0;0.0;0.0;0.0;;;;;;;;;;;;;;
1937;2007;2007-09-02;06:10;23;Estádio do Governo do Estado de Goiás;Antonio Hora Filho;9240.0;;Goiás EC;Figueirense FC;Paulo Bonamigo;Mário Sérgio;13.0;15.0;500000.0;2400000.0;26.9;24.8;2.0;1.0;1.0;0.0;;;;;;;;;;;;;;
1938;2007;2007-09-02;06:10;23;Estádio Eládio de Barros Carvalho;Gutemberg de Paula Fonseca;8895.0;;Náutico;Internacional;Roberto Fernandes;Abel Braga;18.0;11.0;450000.0;10000000.0;27.6;28.5;1.0;1.0;0.0;1.0;;;;;;;;;;;;;;
1939;2007;2007-09-02;06:10;23;Estádio Jornalista Mário Filho;Djalma José Beltrami Teixeira;40871.0;;Fluminense;Vasco da Gama;Renato Gaúcho;Celso Roth;12.0;3.0;5200000.0;750000.0;25.6;25.3;1.0;1.0;0.0;1.0;;;;;;;;;;;;;;
1940;2007;2007-09-05;07:30;24;Estádio Municipal Paulo Machado de Carvalho;Cláudio Luciano Mercante Júnior;18445.0;;Corinthians;América-RN;;;14.0;20.0;;;;;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;
1941;2007;2007-09-05;07:30;24;Estádio do Governo do Estado de Goiás;Cleber Wellington Abade;3490.0;;Goiás EC;Atlético-PR;Paulo Bonamigo;Ney Franco;8.0;17.0;1000000.0;2000000.0;27.6;25.8;2.0;3.0;0.0;0.0;;;;;;;;;;;;;;
1942;2007;2007-09-05;08:30;24;Estádio Alfredo Jaconi;Wagner Tardelli Azevedo;11169.0;;Juventude;Cruzeiro;Beto Almeida;Dorival Júnior;18.0;2.0;150000.0;2150000.0;27.3;23.3;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;
1943;2007;2007-09-05;08:30;24;Estádio Jornalista Mário Filho;Rodrigo Martins Cintra;11263.0;;Flamengo;Figueirense FC;Joel Santana;Mário Sérgio;9.0;15.0;12750000.0;50000.0;23.1;24.2;4.0;1.0;1.0;1.0;;;;;;;;;;;;;;
1944;2007;2007-09-05;09:45;24;Estádio Governador Magalhães Pinto;Paulo Henrique de Godoy Bezerra;16118.0;;Atlético-MG;São Paulo;Emerson Leão;Muricy Ramalho;13.0;1.0;3750000.0;26100000.0;24.7;26.5;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
1945;2007;2007-09-05;09:45;24;Estádio Urbano Caldeira;Djalma José Beltrami Teixeira;3233.0;;Santos FC;Internacional;Vanderlei Luxemburgo;Abel Braga;5.0;11.0;3050000.0;13000000.0;27.0;27.5;2.0;1.0;2.0;1.0;;;;;;;;;;;;;;
1946;2007;2007-09-05;09:45;24;Estádio Olímpico Monumental;José Henrique de Carvalho;18147.0;;Grêmio;Vasco da Gama;Mano Menezes;Celso Roth;7.0;3.0;8350000.0;800000.0;27.0;26.0;3.0;1.0;2.0;1.0;;;;;;;;;;;;;;
1947;2007;2007-09-06;08:30;24;Estádio Adelmar da Costa Carvalho;Carlos Simon;25376.0;;Sport Recife;Fluminense;Geninho;Renato Gaúcho;10.0;12.0;50000.0;4700000.0;28.3;25.8;0.0;2.0;0.0;0.0;;;;;;;;;;;;;;
1948;2007;2007-09-06;08:30;24;Estádio Durival Britto e Silva;Giulliano Bozzano;3531.0;;Paraná;Náutico;Lori Sandri;Roberto Fernandes;16.0;19.0;6000000.0;250000.0;26.4;27.1;2.0;4.0;0.0;1.0;;;;;;;;;;;;;;
1949;2007;2007-09-06;08:30;24;Estádio Jornalista Mário Filho;Sergio da Silva Carvalho;8634.0;;Botafogo;Palmeiras;Cuca;Caio Júnior;4.0;6.0;3900000.0;5000000.0;27.9;27.8;1.0;1.0;0.0;1.0;;;;;;;;;;;;;;
1950;2007;2007-09-08;04:00;25;Estádio Orlando Scarpelli;José Henrique de Carvalho;8849.0;;Figueirense FC;Atlético-MG;Hudson Coutinho;Emerson Leão;16.0;12.0;50000.0;3750000.0;25.1;24.7;2.0;1.0;2.0;0.0;;;;;;;;;;;;;;
1951;2007;2007-09-08;04:00;25;Estádio São Januário;Carlos Simon;20110.0;;Vasco da Gama;São Paulo;Celso Roth;Muricy Ramalho;3.0;1.0;800000.0;27400000.0;25.5;26.6;0.0;2.0;0.0;0.0;;;;;;;;;;;;;;
1952;2007;2007-09-08;04:00;25;Estádio Beira-Rio;Paulo César de Oliveira;20161.0;;Internacional;Flamengo;Abel Braga;Joel Santana;13.0;8.0;7500000.0;18450000.0;27.3;26.0;3.0;0.0;2.0;0.0;;;;;;;;;;;;;;
1953;2007;2007-09-08;06:10;25;Estádio Governador Magalhães Pinto;Héber Lopes;35645.0;;Cruzeiro;Grêmio;Dorival Júnior;Mano Menezes;2.0;6.0;7550000.0;7950000.0;23.0;27.4;2.0;0.0;1.0;0.0;;;;;;;;;;;;;;
1954;2007;2007-09-08;06:10;25;Estádio Urbano Caldeira;Wagner dos Santos Rosa;16055.0;;Santos FC;Juventude;Vanderlei Luxemburgo;Beto Almeida;5.0;18.0;3550000.0;150000.0;25.0;27.1;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;
1955;2007;2007-09-09;07:00;25;Estádio Durival Britto e Silva;William Marcelo Souza Nery;7264.0;;Paraná;Corinthians;Lori Sandri;Zé Augusto;17.0;11.0;5000000.0;12250000.0;24.3;26.3;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;
1956;2007;2007-09-09;07:00;25;Estádio Jornalista Mário Filho;Giulliano Bozzano;14574.0;;Fluminense;Atlético-PR;Renato Gaúcho;Ney Franco;9.0;15.0;6200000.0;2000000.0;27.7;25.8;2.0;0.0;1.0;0.0;;;;;;;;;;;;;;
1957;2007;2007-09-09;07:00;25;Estádio João Cláudio de Vasconcelos Machado;Rogério Lima da Rocha;4979.0;;América-RN;Sport Recife;;;20.0;14.0;;;;;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;
1958;2007;2007-09-09;07:00;25;Allianz Parque;Leonardo Gaciba da Silva;18576.0;;Palmeiras;Goiás EC;Caio Júnior;Paulo Bonamigo;7.0;10.0;2500000.0;500000.0;25.9;28.3;2.0;0.0;1.0;0.0;;;;;;;;;;;;;;
1959;2007;2007-09-09;07:00;25;Estádio Eládio de Barros Carvalho;Rodrigo Martins Cintra;10622.0;;Náutico;Botafogo;;;19.0;4.0;;;;;4.0;1.0;2.0;1.0;;;;;;;;;;;;;;
1960;2007;2007-09-15;06:10;26;Estádio do Governo do Estado de Goiás;Gutemberg de Paula Fonseca;2742.0;;Goiás EC;Náutico;Paulo Bonamigo;Roberto Fernandes;12.0;18.0;3000000.0;2700000.0;28.7;27.6;0.0;3.0;0.0;1.0;;;;;;;;;;;;;;
1961;2007;2007-09-15;06:10;26;Estádio Cícero Pompeu de Toledo;Salvio Fagundes Filho;33865.0;;São Paulo;Santos FC;Muricy Ramalho;Vanderlei Luxemburgo;1.0;3.0;28100000.0;9800000.0;26.1;26.9;2.0;1.0;0.0;0.0;;;;;;;;;;;;;;
1962;2007;2007-09-15;06:10;26;Estádio Jornalista Mário Filho;Luiz Alberto Sardinha Bites;13984.0;;Fluminense;América-RN;;;8.0;20.0;;;;;2.0;0.0;0.0;0.0;;;;;;;;;;;;;;
1963;2007;2007-09-16;04:00;26;Estádio Municipal Paulo Machado de Carvalho;Carlos Simon;7794.0;;Corinthians;Botafogo;Zé Augusto;Cuca;13.0;6.0;7250000.0;8650000.0;27.2;28.5;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;
1964;2007;2007-09-16;04:00;26;Estádio Governador Magalhães Pinto;Evandro Rogerio Roman;44323.0;;Atlético-MG;Cruzeiro;Emerson Leão;Dorival Júnior;14.0;2.0;4050000.0;5900000.0;24.0;23.7;3.0;4.0;2.0;2.0;;;;;;;;;;;;;;
1965;2007;2007-09-16;04:00;26;Arena da Baixada;Wagner Tardelli Azevedo;23115.0;;Atlético-PR;Palmeiras;Ney Franco;Caio Júnior;17.0;4.0;2000000.0;5000000.0;26.2;25.8;2.0;1.0;1.0;0.0;;;;;;;;;;;;;;
1966;2007;2007-09-16;04:00;26;Estádio Adelmar da Costa Carvalho;Emerson Batista da Silva;21139.0;;Sport Recife;Paraná;;;11.0;16.0;;;;;3.0;1.0;2.0;0.0;;;;;;;;;;;;;;
1967;2007;2007-09-16;06:10;26;Estádio Orlando Scarpelli;Rogério Lima da Rocha;6510.0;;Figueirense FC;Juventude;Alexandre Gallo;Beto Almeida;15.0;19.0;2150000.0;500000.0;24.4;26.9;4.0;1.0;2.0;1.0;;;;;;;;;;;;;;
1968;2007;2007-09-16;06:10;26;Estádio Olímpico Monumental;Héber Lopes;32873.0;;Grêmio;Internacional;Mano Menezes;Abel Braga;7.0;10.0;9950000.0;3900000.0;27.9;25.9;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;
1969;2007;2007-09-16;06:10;26;Estádio Jornalista Mário Filho;Marcelo de Lima Henrique;49495.0;;Flamengo;Vasco da Gama;Joel Santana;Celso Roth;9.0;5.0;11200000.0;800000.0;25.2;27.3;1.0;1.0;1.0;1.0;;;;;;;;;;;;;;
1970;2007;2007-09-22;06:10;27;Estádio Cícero Pompeu de Toledo;Djalma José Beltrami Teixeira;43783.0;;São Paulo;Figueirense FC;Muricy Ramalho;Alexandre Gallo;1.0;12.0;24300000.0;2450000.0;26.5;24.2;2.0;0.0;2.0;0.0;;;;;;;;;;;;;;
1971;2007;2007-09-22;06:10;27;Estádio do Governo do Estado de Goiás;tbc;9199.0;;Goiás EC;América-RN;;;13.0;20.0;;;;;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;
1972;2007;2007-09-22;06:10;27;Estádio Olímpico Monumental;Alício Pena Junior;22832.0;;Grêmio;Santos FC;Mano Menezes;Vanderlei Luxemburgo;5.0;4.0;10450000.0;12300000.0;26.5;26.6;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;
1973;2007;2007-09-23;04:00;27;Estádio Alfredo Jaconi;Evandro Rogerio Roman;6069.0;;Juventude;Flamengo;Beto Almeida;Joel Santana;19.0;9.0;450000.0;4450000.0;25.4;25.6;2.0;2.0;1.0;1.0;;;;;;;;;;;;;;
1974;2007;2007-09-23;04:00;27;Estádio Eládio de Barros Carvalho;Émerson Luiz Sobral;0.0;;Náutico;Sport Recife;Roberto Fernandes;Geninho;18.0;10.0;2700000.0;3000000.0;28.4;28.4;2.0;0.0;1.0;0.0;;;;;;;;;;;;;;
1975;2007;2007-09-23;04:00;27;Estádio Governador Magalhães Pinto;Paulo César de Oliveira;31518.0;;Atlético-MG;Internacional;Emerson Leão;Abel Braga;15.0;11.0;300000.0;7400000.0;25.7;27.0;2.0;2.0;0.0;0.0;;;;;;;;;;;;;;
1976;2007;2007-09-23;04:00;27;Estádio Cícero Pompeu de Toledo;Luiz Flávio de Oliveira;18591.0;;Palmeiras;Corinthians;Caio Júnior;Zé Augusto;8.0;14.0;3750000.0;5750000.0;24.9;26.7;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;
1977;2007;2007-09-23;06:10;27;Estádio São Januário;Leonardo Gaciba da Silva;19213.0;;Vasco da Gama;Cruzeiro;Celso Roth;Dorival Júnior;7.0;2.0;750000.0;5600000.0;25.4;23.6;0.0;2.0;0.0;1.0;;;;;;;;;;;;;;
1978;2007;2007-09-23;06:10;27;Estádio Jornalista Mário Filho;Péricles Bassols Pegado Cortez;26040.0;;Botafogo;Fluminense;Cuca;Renato Gaúcho;3.0;6.0;4650000.0;9700000.0;28.4;26.8;0.0;2.0;0.0;2.0;;;;;;;;;;;;;;
1979;2007;2007-09-23;06:10;27;Estádio Durival Britto e Silva;Carlos Simon;26661.0;;Atlético-PR;Paraná;Ney Franco;Lori Sandri;16.0;17.0;2000000.0;5600000.0;26.0;27.9;2.0;1.0;2.0;1.0;;;;;;;;;;;;;;
1980;2007;2007-09-29;06:10;28;Estádio Municipal Paulo Machado de Carvalho;Leonardo Gaciba da Silva;30065.0;;Corinthians;Sport Recife;Nelsinho Baptista;Geninho;17.0;11.0;5750000.0;1500000.0;25.3;29.3;1.0;2.0;0.0;1.0;;;;;;;;;;;;;;
1981;2007;2007-09-29;06:10;28;Estádio Jornalista Mário Filho;Salvio Fagundes Filho;41783.0;;Flamengo;Atlético-MG;Joel Santana;Emerson Leão;9.0;15.0;4450000.0;2800000.0;25.7;25.5;1.0;0.0;0.0;0.0;;;;;;;;;;;;;;
1982;2007;2007-09-29;06:10;28;Estádio Eládio de Barros Carvalho;João Alberto Gomes Duarte;14129.0;;Náutico;Atlético-PR;Roberto Fernandes;Ney Franco;16.0;12.0;2700000.0;2000000.0;28.1;27.5;5.0;0.0;3.0;0.0;;;;;;;;;;;;;;
1983;2007;2007-09-30;04:00;28;Estádio Jornalista Mário Filho;Rogério Lima da Rocha;7736.0;;Botafogo;Goiás EC;Mário Sérgio;Márcio Araújo;7.0;14.0;9850000.0;4000000.0;28.0;27.2;0.0;3.0;0.0;1.0;;;;;;;;;;;;;;
1984;2007;2007-09-30;04:00;28;Estádio Beira-Rio;Alício Pena Junior;33378.0;;Internacional;São Paulo;Abel Braga;Muricy Ramalho;10.0;1.0;10000000.0;27800000.0;29.0;25.6;1.0;2.0;1.0;0.0;;;;;;;;;;;;;;
1985;2007;2007-09-30;04:00;28;Estádio Alfredo Jaconi;Wagner Tardelli Azevedo;20156.0;;Juventude;Grêmio;Beto Almeida;Mano Menezes;19.0;3.0;850000.0;9950000.0;25.7;26.8;1.0;2.0;0.0;0.0;;;;;;;;;;;;;;
1986;2007;2007-09-30;04:00;28;Estádio Urbano Caldeira;Héber Lopes;9158.0;;Santos FC;Vasco da Gama;Vanderlei Luxemburgo;Celso Roth;6.0;8.0;7800000.0;800000.0;26.9;27.3;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;
