Data;Em casa;Visitante;Relatório da Partida;Season;home_goal;away_goal
2006-03-04;Real Madrid;Atlético Madrid;Relatório da Partida;2005;2;1
2006-03-05;Real Sociedad;Zaragoza;Relatório da Partida;2005;1;3
2006-03-05;Getafe;Betis;Relatório da Partida;2005;1;0
2006-03-05;Málaga;Valencia;Relatório da Partida;2005;0;0
2006-03-05;Racing Sant;Mallorca;Relatório da Partida;2005;0;0
2006-03-05;Celta Vigo;Osasuna;Relatório da Partida;2005;2;0
2006-03-05;Sevilla;Athletic Club;Relatório da Partida;2005;2;1
2006-03-11;Valencia;Real Madrid;Relatório da Partida;2005;0;0
2006-03-11;La Coruña;Real Sociedad;Relatório da Partida;2005;0;1
2006-03-11;Espanyol;Celta Vigo;Relatório da Partida;2005;2;0
2006-03-12;Betis;Málaga;Relatório da Partida;2005;1;1
2006-03-12;Zaragoza;Getafe;Relatório da Partida;2005;1;2
2006-03-12;Mallorca;Villarreal;Relatório da Partida;2005;1;1
2006-03-12;Atlético Madrid;Racing Sant;Relatório da Partida;2005;2;1
2006-03-12;Athletic Club;Cádiz;Relatório da Partida;2005;1;0
2006-03-12;Osasuna;Barcelona;Relatório da Partida;2005;2;1
2006-03-12;Alavés;Sevilla;Relatório da Partida;2005;2;1
2006-03-18;Real Sociedad;Barcelona;Relatório da Partida;2005;0;2
2006-03-18;Villarreal;Atlético Madrid;Relatório da Partida;2005;1;1
2006-03-18;Getafe;La Coruña;Relatório da Partida;2005;1;2
2006-03-19;Espanyol;Osasuna;Relatório da Partida;2005;2;4
2006-03-19;Málaga;Zaragoza;Relatório da Partida;2005;0;1
2006-03-19;Racing Sant;Valencia;Relatório da Partida;2005;2;1
2006-03-19;Celta Vigo;Athletic Club;Relatório da Partida;2005;0;1
2006-03-19;Cádiz;Alavés;Relatório da Partida;2005;0;0
2006-03-19;Real Madrid;Betis;Relatório da Partida;2005;0;0
2006-03-19;Sevilla;Mallorca;Relatório da Partida;2005;1;1
2006-03-21;Barcelona;Getafe;Relatório da Partida;2005;3;1
2006-03-22;Osasuna;Real Sociedad;Relatório da Partida;2005;2;0
2006-03-22;Athletic Club;Espanyol;Relatório da Partida;2005;1;1
2006-03-22;Alavés;Celta Vigo;Relatório da Partida;2005;1;0
2006-03-22;Valencia;Villarreal;Relatório da Partida;2005;1;1
2006-03-22;Mallorca;Cádiz;Relatório da Partida;2005;1;0
2006-03-22;La Coruña;Málaga;Relatório da Partida;2005;2;1
2006-03-22;Betis;Racing Sant;Relatório da Partida;2005;1;0
2006-03-22;Zaragoza;Real Madrid;Relatório da Partida;2005;1;1
2006-03-23;Atlético Madrid;Sevilla;Relatório da Partida;2005;0;1
2006-03-25;Athletic Club;Osasuna;Relatório da Partida;2005;1;0
2006-03-25;Málaga;Barcelona;Relatório da Partida;2005;0;0
2006-03-25;Villarreal;Betis;Relatório da Partida;2005;1;2
2006-03-26;Sevilla;Valencia;Relatório da Partida;2005;1;0
2006-03-26;Real Madrid;La Coruña;Relatório da Partida;2005;4;0
2006-03-26;Celta Vigo;Mallorca;Relatório da Partida;2005;2;0
2006-03-26;Getafe;Real Sociedad;Relatório da Partida;2005;2;1
2006-03-26;Racing Sant;Zaragoza;Relatório da Partida;2005;0;0
2006-03-26;Espanyol;Alavés;Relatório da Partida;2005;0;0
2006-03-26;Cádiz;Atlético Madrid;Relatório da Partida;2005;1;1
2006-04-01;Real Sociedad;Málaga;Relatório da Partida;2005;3;0
2006-04-01;Zaragoza;Villarreal;Relatório da Partida;2005;0;1
2006-04-01;Barcelona;Real Madrid;Relatório da Partida;2005;1;1
2006-04-02;Valencia;Cádiz;Relatório da Partida;2005;5;3
2006-04-02;Mallorca;Espanyol;Relatório da Partida;2005;0;0
2006-04-02;Alavés;Athletic Club;Relatório da Partida;2005;0;0
2006-04-02;Osasuna;Getafe;Relatório da Partida;2005;0;4
2006-04-02;Betis;Sevilla;Relatório da Partida;2005;2;1
2006-04-02;Atlético Madrid;Celta Vigo;Relatório da Partida;2005;0;3
2006-04-02;La Coruña;Racing Sant;Relatório da Partida;2005;2;0
2006-04-08;Cádiz;Betis;Relatório da Partida;2005;1;1
2006-04-08;Málaga;Getafe;Relatório da Partida;2005;1;2
2006-04-08;Real Madrid;Real Sociedad;Relatório da Partida;2005;1;1
2006-04-08;Celta Vigo;Valencia;Relatório da Partida;2005;0;1
2006-04-09;Athletic Club;Mallorca;Relatório da Partida;2005;1;1
2006-04-09;Espanyol;Atlético Madrid;Relatório da Partida;2005;1;1
2006-04-09;Sevilla;Zaragoza;Relatório da Partida;2005;1;1
2006-04-09;Villarreal;La Coruña;Relatório da Partida;2005;1;1
2006-04-09;Alavés;Osasuna;Relatório da Partida;2005;1;2
2006-04-09;Racing Sant;Barcelona;Relatório da Partida;2005;2;2
2006-04-14;Barcelona;Villarreal;Relatório da Partida;2005;1;0
2006-04-15;Mallorca;Alavés;Relatório da Partida;2005;0;0
2006-04-15;Real Sociedad;Racing Sant;Relatório da Partida;2005;1;0
2006-04-15;La Coruña;Sevilla;Relatório da Partida;2005;0;0
2006-04-16;Getafe;Real Madrid;Relatório da Partida;2005;1;1
2006-04-16;Osasuna;Málaga;Relatório da Partida;2005;1;1
2006-04-16;Valencia;Espanyol;Relatório da Partida;2005;4;0
2006-04-16;Betis;Celta Vigo;Relatório da Partida;2005;0;2
2006-04-16;Zaragoza;Cádiz;Relatório da Partida;2005;1;2
2006-04-16;Atlético Madrid;Athletic Club;Relatório da Partida;2005;1;0
2006-04-22;Villarreal;Real Sociedad;Relatório da Partida;2005;0;2
2006-04-22;Alavés;Atlético Madrid;Relatório da Partida;2005;0;1
2006-04-22;Celta Vigo;Zaragoza;Relatório da Partida;2005;4;0
2006-04-23;Mallorca;Osasuna;Relatório da Partida;2005;0;1
2006-04-23;Real Madrid;Málaga;Relatório da Partida;2005;2;1
2006-04-23;Racing Sant;Getafe;Relatório da Partida;2005;1;3
2006-04-23;Espanyol;Betis;Relatório da Partida;2005;2;0
2006-04-23;Athletic Club;Valencia;Relatório da Partida;2005;0;3
2006-04-23;Cádiz;La Coruña;Relatório da Partida;2005;1;1
2006-04-29;Barcelona;Cádiz;Relatório da Partida;2005;1;0
2006-04-29;Betis;Athletic Club;Relatório da Partida;2005;1;1
2006-04-29;La Coruña;Celta Vigo;Relatório da Partida;2005;0;2
2006-04-30;Atlético Madrid;Mallorca;Relatório da Partida;2005;0;1
2006-04-30;Getafe;Villarreal;Relatório da Partida;2005;1;1
2006-04-30;Osasuna;Real Madrid;Relatório da Partida;2005;0;1
2006-04-30;Málaga;Racing Sant;Relatório da Partida;2005;2;3
2006-04-30;Real Sociedad;Sevilla;Relatório da Partida;2005;1;2
2006-04-30;Zaragoza;Espanyol;Relatório da Partida;2005;1;1
2006-04-30;Valencia;Alavés;Relatório da Partida;2005;3;0
2006-05-03;Celta Vigo;Barcelona;Relatório da Partida;2005;0;1
2006-05-03;Sevilla;Getafe;Relatório da Partida;2005;3;0
2006-05-03;Alavés;Betis;Relatório da Partida;2005;2;0
2006-05-03;Villarreal;Málaga;Relatório da Partida;2005;2;1
2006-05-03;Espanyol;La Coruña;Relatório da Partida;2005;1;2
2006-05-03;Athletic Club;Zaragoza;Relatório da Partida;2005;1;0
2006-05-03;Atlético Madrid;Osasuna;Relatório da Partida;2005;0;1
2006-05-03;Cádiz;Real Sociedad;Relatório da Partida;2005;2;2
2006-05-03;Mallorca;Valencia;Relatório da Partida;2005;2;1
2006-05-04;Racing Sant;Real Madrid;Relatório da Partida;2005;2;3
2006-05-06;Valencia;Atlético Madrid;Relatório da Partida;2005;1;1
2006-05-06;Barcelona;Espanyol;Relatório da Partida;2005;2;0
2006-05-06;Málaga;Sevilla;Relatório da Partida;2005;0;2
2006-05-07;Racing Sant;Osasuna;Relatório da Partida;2005;2;1
2006-05-07;Real Sociedad;Celta Vigo;Relatório da Partida;2005;2;2
2006-05-07;La Coruña;Athletic Club;Relatório da Partida;2005;1;2
2006-05-07;Betis;Mallorca;Relatório da Partida;2005;2;1
2006-05-07;Real Madrid;Villarreal;Relatório da Partida;2005;3;3
2006-05-07;Zaragoza;Alavés;Relatório da Partida;2005;3;0
2006-05-07;Getafe;Cádiz;Relatório da Partida;2005;3;1
2006-05-13;Mallorca;Zaragoza;Relatório da Partida;2005;3;1
2006-05-13;Sevilla;Barcelona;Relatório da Partida;2005;3;2
2006-05-13;Alavés;La Coruña;Relatório da Partida;2005;1;0
2006-05-13;Atlético Madrid;Betis;Relatório da Partida;2005;1;1
2006-05-13;Celta Vigo;Getafe;Relatório da Partida;2005;1;0
2006-05-13;Cádiz;Málaga;Relatório da Partida;2005;5;0
2006-05-13;Espanyol;Real Sociedad;Relatório da Partida;2005;1;0
2006-05-13;Villarreal;Racing Sant;Relatório da Partida;2005;2;0
2006-05-16;Sevilla;Real Madrid;Relatório da Partida;2005;4;3
2006-05-16;Osasuna;Valencia;Relatório da Partida;2005;2;1
2006-05-20;Athletic Club;Barcelona;Relatório da Partida;2005;3;1
2006-08-26;Valencia;Betis;Relatório da Partida;2006;2;1
2006-08-27;La Coruña;Zaragoza;Relatório da Partida;2006;3;2
2006-08-27;Athletic Club;Real Sociedad;Relatório da Partida;2006;1;1
2006-08-27;Real Madrid;Villarreal;Relatório da Partida;2006;0;0
2006-08-27;Racing Sant;Atlético Madrid;Relatório da Partida;2006;0;1
2006-08-27;Espanyol;Gimnàstic;Relatório da Partida;2006;0;1
2006-08-27;Osasuna;Getafe;Relatório da Partida;2006;0;2
2006-08-27;Recreativo;Mallorca;Relatório da Partida;2006;1;1
2006-08-28;Celta Vigo;Barcelona;Relatório da Partida;2006;2;3
2006-08-29;Sevilla;Levante;Relatório da Partida;2006;4;0
2006-09-09;Barcelona;Osasuna;Relatório da Partida;2006;3;0
2006-09-09;Atlético Madrid;Valencia;Relatório da Partida;2006;0;1
2006-09-10;Gimnàstic;Celta Vigo;Relatório da Partida;2006;1;2
2006-09-10;Betis;Athletic Club;Relatório da Partida;2006;3;0
2006-09-10;Mallorca;La Coruña;Relatório da Partida;2006;0;0
2006-09-10;Levante;Real Madrid;Relatório da Partida;2006;1;4
2006-09-10;Zaragoza;Espanyol;Relatório da Partida;2006;3;0
2006-09-10;Villarreal;Recreativo;Relatório da Partida;2006;0;1
2006-09-10;Getafe;Racing Sant;Relatório da Partida;2006;1;0
2006-09-10;Real Sociedad;Sevilla;Relatório da Partida;2006;1;3
2006-09-16;La Coruña;Villarreal;Relatório da Partida;2006;2;0
2006-09-17;Athletic Club;Atlético Madrid;Relatório da Partida;2006;1;4
2006-09-17;Zaragoza;Mallorca;Relatório da Partida;2006;2;0
2006-09-17;Real Madrid;Real Sociedad;Relatório da Partida;2006;2;0
2006-09-17;Osasuna;Gimnàstic;Relatório da Partida;2006;2;0
2006-09-17;Sevilla;Betis;Relatório da Partida;2006;3;2
2006-09-17;Espanyol;Celta Vigo;Relatório da Partida;2006;2;1
2006-09-17;Racing Sant;Barcelona;Relatório da Partida;2006;0;3
2006-09-17;Recreativo;Levante;Relatório da Partida;2006;0;1
2006-09-17;Valencia;Getafe;Relatório da Partida;2006;2;0
2006-09-23;Betis;Real Madrid;Relatório da Partida;2006;0;1
2006-09-24;Getafe;Athletic Club;Relatório da Partida;2006;0;0
2006-09-24;Villarreal;Zaragoza;Relatório da Partida;2006;3;2
2006-09-24;Barcelona;Valencia;Relatório da Partida;2006;1;1
2006-09-24;Atlético Madrid;Sevilla;Relatório da Partida;2006;2;1
2006-09-24;Celta Vigo;Osasuna;Relatório da Partida;2006;0;2
2006-09-24;Levante;La Coruña;Relatório da Partida;2006;2;0
2006-09-24;Real Sociedad;Recreativo;Relatório da Partida;2006;2;3
2006-09-24;Gimnàstic;Racing Sant;Relatório da Partida;2006;2;2
2006-09-24;Mallorca;Espanyol;Relatório da Partida;2006;1;0
2006-09-30;Athletic Club;Barcelona;Relatório da Partida;2006;1;3
2006-10-01;Zaragoza;Levante;Relatório da Partida;2006;2;2
2006-10-01;Mallorca;Villarreal;Relatório da Partida;2006;1;2
2006-10-01;La Coruña;Real Sociedad;Relatório da Partida;2006;2;0
2006-10-01;Real Madrid;Atlético Madrid;Relatório da Partida;2006;1;1
2006-10-01;Espanyol;Osasuna;Relatório da Partida;2006;0;0
2006-10-01;Racing Sant;Celta Vigo;Relatório da Partida;2006;1;1
2006-10-01;Sevilla;Getafe;Relatório da Partida;2006;1;0
2006-10-01;Valencia;Gimnàstic;Relatório da Partida;2006;4;0
2006-10-01;Recreativo;Betis;Relatório da Partida;2006;2;0
2006-10-14;Atlético Madrid;Recreativo;Relatório da Partida;2006;2;1
2006-10-14;Getafe;Real Madrid;Relatório da Partida;2006;1;0
2006-10-15;Gimnàstic;Athletic Club;Relatório da Partida;2006;2;3
2006-10-15;Real Sociedad;Zaragoza;Relatório da Partida;2006;1;3
2006-10-15;Celta Vigo;Valencia;Relatório da Partida;2006;3;2
2006-10-15;Osasuna;Racing Sant;Relatório da Partida;2006;0;1
2006-10-15;Barcelona;Sevilla;Relatório da Partida;2006;3;1
2006-10-15;Villarreal;Espanyol;Relatório da Partida;2006;0;0
2006-10-15;Levante;Mallorca;Relatório da Partida;2006;0;1
2006-10-15;Betis;La Coruña;Relatório da Partida;2006;1;1
2006-10-21;Villarreal;Levante;Relatório da Partida;2006;1;1
2006-10-21;La Coruña;Atlético Madrid;Relatório da Partida;2006;1;0
2006-10-21;Zaragoza;Betis;Relatório da Partida;2006;2;1
2006-10-22;Recreativo;Getafe;Relatório da Partida;2006;1;2
2006-10-22;Athletic Club;Celta Vigo;Relatório da Partida;2006;0;1
2006-10-22;Sevilla;Gimnàstic;Relatório da Partida;2006;2;1
2006-10-22;Mallorca;Real Sociedad;Relatório da Partida;2006;0;0
2006-10-22;Espanyol;Racing Sant;Relatório da Partida;2006;2;2
2006-10-22;Valencia;Osasuna;Relatório da Partida;2006;1;0
2006-10-22;Real Madrid;Barcelona;Relatório da Partida;2006;2;0
2006-10-28;Gimnàstic;Real Madrid;Relatório da Partida;2006;1;3
2006-10-28;Racing Sant;Valencia;Relatório da Partida;2006;1;0
2006-10-28;Barcelona;Recreativo;Relatório da Partida;2006;3;0
2006-10-29;Levante;Espanyol;Relatório da Partida;2006;0;0
2006-10-29;Osasuna;Athletic Club;Relatório da Partida;2006;1;1
2006-10-29;Getafe;La Coruña;Relatório da Partida;2006;2;0
