Rk;Player;Nation;Pos;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost
1;Brenden Aaronson;usUSA;MF;at RB Salzburg;20;2000;7.9;0;0;0;3;13;5;20;2;6;0;0;0;44;6;22
2;Malik Abubakari;ghGHA;FW;se Malmö;21;2000;1.3;0;0;0;5;4;0;1;0;0;0;0;0;4;2;2
3;Marcos Acuña;arARG;DF;es Sevilla;29;1991;4.2;0;0;0;11;6;0;27;7;10;0;0;0;33;1;5
4;Tyler Adams;usUSA;MF;de RB Leipzig;22;1999;3.3;4;0;0;6;2;0;2;2;4;0;0;0;20;1;3
5;Chikwubuike Adamu;atAUT;FW;at RB Salzburg;20;2001;2.6;0;0;0;10;2;1;3;0;2;0;0;0;15;5;10
6;Antonio Adán;esESP;GK;pt Sporting CP;34;1987;7.0;1;0;0;0;1;0;0;0;0;0;0;0;6;3;0
7;Edmund Addo;ghGHA;MF;md Sheriff Tiraspol;21;2000;5.4;3;0;0;14;4;0;0;11;9;0;1;0;34;1;5
8;Karim Adeyemi;deGER;FW;at RB Salzburg;19;2002;6.7;2;0;0;9;18;1;4;2;0;4;0;0;19;4;8
9;Michel Aebischer;chSUI;MF;ch Young Boys;24;1997;5.6;2;0;0;5;4;0;19;10;4;0;0;0;43;0;7
10;Sergio Agüero;arARG;FW;es Barcelona;33;1988;0.2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
11;Anel Ahmedhodzic;baBIH;DF;se Malmö;22;1999;4.6;1;1;0;6;0;0;0;13;2;0;0;0;23;5;6
12;Manuel Akanji;chSUI;DF;de Dortmund;26;1995;5.0;0;0;0;1;2;0;1;9;6;0;0;0;30;6;6
13;Nathan Aké;nlNED;DF;eng Manchester City;26;1995;3.6;1;0;0;3;4;2;0;12;2;0;0;0;12;13;10
14;David Alaba;atAUT;DF;es Real Madrid;29;1992;11.5;1;0;0;9;1;0;16;11;9;0;0;0;39;7;10
15;Jordi Alba;esESP;DF,FW;es Barcelona;32;1989;4.1;0;0;0;4;2;1;27;6;2;0;0;0;23;2;0
16;Raúl Albiol;esESP;DF;es Villarreal;35;1985;11.6;1;0;0;9;6;0;1;7;4;0;0;0;58;16;13
17;Paco Alcácer;esESP;FW;es Villarreal;27;1993;0.8;0;0;0;1;0;0;0;0;1;0;0;0;1;0;4
18;Thiago Alcántara;esESP;MF;eng Liverpool;30;1991;6.7;1;0;0;5;7;0;1;16;11;0;0;0;56;7;11
19;Trent Alexander-Arnold;engENG;DF;eng Liverpool;22;1998;8.8;2;0;0;5;6;0;81;9;7;0;0;0;73;1;4
20;Alisson;brBRA;GK;eng Liverpool;28;1992;13.0;0;0;0;0;0;0;0;0;1;0;0;0;24;0;0
21;André Almeida;ptPOR;DF,MF;pt Benfica;30;1990;2.6;0;0;0;2;5;0;3;3;5;0;0;0;11;7;3
22;Marcos Alonso;esESP;DF,MF;eng Chelsea;30;1990;6.1;1;0;0;11;7;0;31;8;6;0;0;0;31;9;9
23;Éder Álvarez Balanta;coCOL;MF;be Club Brugge;28;1993;4.5;4;0;0;18;3;0;1;12;8;0;0;0;48;9;1
24;Edson Álvarez;mxMEX;MF;nl Ajax;23;1997;6.2;4;0;0;17;6;2;1;4;13;0;0;0;30;17;6
25;Mohamed Aly Camara;gnGUI;DF;ch Young Boys;23;1997;3.8;0;0;0;4;0;0;0;7;4;0;0;0;26;5;1
26;Benjamin André;frFRA;MF;fr Lille;30;1990;7.0;3;0;0;9;10;1;5;8;8;0;0;0;62;25;24
27;Oleksandr Andriyevskyi;uaUKR;MF;ua Dynamo Kyiv;27;1994;1.1;0;0;0;0;1;0;0;2;1;0;0;0;5;0;0
28;Angeliño;esESP;DF;de RB Leipzig;24;1997;4.8;2;1;1;4;2;0;28;5;1;0;0;0;24;0;4
29;Marcos Antônio;brBRA;MF;ua Shakhtar;21;2000;2.8;1;0;0;3;3;0;0;3;4;0;0;0;17;0;4
30;Antony;brBRA;FW;nl Ajax;21;2000;6.4;1;0;0;5;9;4;21;3;7;0;0;0;41;6;4
31;Ronald Araújo;uyURU;DF;es Barcelona;22;1999;4.1;1;0;0;1;5;2;3;4;8;0;0;0;23;10;5
32;Danilo Arboleda;coCOL;DF;md Sheriff Tiraspol;26;1995;6.0;1;0;0;1;1;0;0;12;2;0;0;0;13;3;3
33;Maximilian Arnold;deGER;MF;de Wolfsburg;27;1994;6.0;3;0;0;10;9;0;21;5;6;0;0;0;42;8;2
34;Kepa Arrizabalaga;esESP;GK;eng Chelsea;26;1994;1.0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
35;Marco Asensio;esESP;FW,MF;es Real Madrid;25;1996;2.3;0;0;0;2;0;0;4;0;2;0;0;0;11;1;1
36;Giorgos Athanasiadis;grGRE;GK;md Sheriff Tiraspol;28;1993;5.0;0;0;0;0;0;0;0;2;0;0;0;0;4;1;0
37;Ludwig Augustinsson;seSWE;DF;es Sevilla;27;1994;0.9;1;0;0;2;3;0;8;3;0;0;0;0;3;2;3
38;Serge Aurier;ciCIV;DF;es Villarreal;28;1992;1.5;0;0;0;1;1;0;2;4;2;0;0;0;10;4;1
39;Sardar Azmoun;irIRN;FW;ru Zenit;26;1995;3.4;0;0;0;3;1;1;0;2;1;0;0;0;7;11;11
40;César Azpilicueta;esESP;DF;eng Chelsea;31;1989;7.5;2;0;0;9;3;0;18;9;8;0;0;0;35;12;12
41;Eric Bailly;ciCIV;DF;eng Manchester Utd;27;1994;2.0;0;0;0;2;2;0;0;5;2;0;0;0;11;2;2
42;Tiemoué Bakayoko;frFRA;MF,FW;it Milan;26;1994;0.7;1;0;0;1;4;0;0;2;3;0;0;0;5;3;2
43;Ridle Baku;deGER;FW,DF;de Wolfsburg;23;1998;4.6;0;0;0;3;1;0;8;2;6;0;0;0;29;1;3
44;Alejandro Balde;esESP;DF,FW;es Barcelona;17;2003;0.2;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
45;Gareth Bale;wlsWAL;FW;es Real Madrid;32;1989;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
46;David von Ballmoos;chSUI;GK;ch Young Boys;26;1994;3.0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0
47;Fodé Ballo-Touré;snSEN;DF,MF;it Milan;24;1997;1.0;0;0;0;2;2;0;1;3;3;0;0;0;7;3;3
48;Jonathan Bamba;frFRA;MF,FW;fr Lille;25;1996;5.2;3;0;0;7;11;2;23;7;7;1;0;0;34;3;7
49;Nicolò Barella;itITA;MF;it Inter;24;1997;5.5;0;1;0;3;7;0;9;5;6;0;0;0;26;3;2
50;Ross Barkley;engENG;MF;eng Chelsea;27;1993;1.1;0;0;0;0;1;0;8;0;0;0;0;0;9;1;0
51;Wílmar Barrios;coCOL;MF,DF;ru Zenit;27;1993;6.0;1;0;0;7;9;0;2;9;10;0;0;0;50;3;3
52;Gil Bastião Dias;ptPOR;FW;pt Benfica;24;1996;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53;Alessandro Bastoni;itITA;DF;it Inter;22;1999;7.4;2;0;0;11;8;0;12;6;5;0;0;0;45;7;8
54;Michy Batshuayi;beBEL;FW;tr Beşiktaş;27;1993;4.3;1;0;0;6;3;7;3;1;3;0;0;0;9;4;7
55;Donny van de Beek;nlNED;MF;eng Manchester Utd;24;1997;2.3;1;0;0;4;2;0;0;5;3;0;0;0;13;1;1
56;Jude Bellingham;engENG;MF,FW;de Dortmund;18;2003;5.6;1;0;0;8;17;1;7;7;8;1;0;0;36;10;6
57;Hatem Ben Arfa;frFRA;FW,MF;fr Lille;34;1987;0.3;1;0;0;1;1;0;2;0;0;0;0;0;1;1;1
58;Ismaël Bennacer;dzALG;MF;it Milan;23;1997;4.2;1;0;0;7;9;0;10;5;8;0;1;0;39;7;5
59;Rodrigo Bentancur;uyURU;MF,FW;it Juventus;24;1997;4.2;0;0;0;5;2;1;4;4;8;0;0;0;24;1;5
60;Karim Benzema;frFRA;FW;es Real Madrid;33;1987;12.2;1;0;0;2;4;8;10;1;2;1;0;0;35;7;9
61;Steven Berghuis;nlNED;MF;nl Ajax;29;1991;6.9;1;0;0;3;1;2;27;2;2;0;0;0;30;6;2
62;Federico Bernardeschi;itITA;FW,MF;it Juventus;27;1994;3.2;0;0;0;2;4;1;19;5;1;0;0;0;19;1;4
63;Bernardo;brBRA;DF,MF;at RB Salzburg;26;1995;0.3;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1
64;Paulo Bernardo;ptPOR;MF;pt Benfica;19;2002;0.5;0;0;0;0;0;0;1;0;1;0;0;0;7;0;0
65;Veljko Birmančević;rsSRB;MF,FW;se Malmö;23;1998;3.9;0;0;0;2;10;0;2;2;4;0;0;0;9;3;6
66;Blanco;esESP;MF;es Real Madrid;21;2000;0.1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
67;Daley Blind;nlNED;DF;nl Ajax;31;1990;6.3;1;0;0;5;0;1;16;5;5;0;0;0;37;8;5
68;Valerii Bondar;uaUKR;DF;ua Shakhtar;22;1999;1.0;0;0;0;1;0;0;0;1;0;0;0;0;6;1;1
69;Artem Bondarenko;uaUKR;MF;ua Shakhtar;20;2000;0.9;0;0;0;1;2;0;0;1;2;0;0;0;6;1;0
70;Solomon Bonnah;nlNED;DF;de RB Leipzig;17;2003;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
71;Leonardo Bonucci;itITA;DF;it Juventus;34;1987;6.4;0;0;0;0;2;0;1;15;5;0;0;1;24;8;10
72;Sebastiaan Bornauw;beBEL;DF;de Wolfsburg;22;1999;2.3;1;0;0;3;0;0;0;2;3;0;0;0;8;6;3
73;Sven Botman;nlNED;DF;fr Lille;21;2000;4.6;1;0;0;1;4;0;0;3;3;0;1;0;25;14;4
74;Yassine Bounou;maMAR;GK;es Sevilla;30;1991;6.0;0;0;0;1;0;0;0;0;0;0;1;0;4;0;1
75;Denys Boyko;uaUKR;GK;ua Dynamo Kyiv;33;1988;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
76;Can Bozdogan;deGER;MF;tr Beşiktaş;20;2001;2.4;1;0;0;4;7;0;0;1;4;0;0;0;12;2;1
77;Domagoj Bradarić;hrCRO;DF;fr Lille;21;1999;0.2;0;0;0;1;0;0;0;0;1;0;0;0;2;1;0
78;Conor Bradley;nirNIR;FW;eng Liverpool;18;2003;0.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
79;Daniel Bragança;ptPOR;MF;pt Sporting CP;22;1999;1.5;1;0;0;3;6;0;0;4;5;0;1;0;13;1;1
80;Julian Brandt;deGER;MF,FW;de Dortmund;25;1996;4.4;0;0;0;2;2;1;21;4;4;0;0;0;32;1;3
81;Brian Brobbey;nlNED;FW;nl Ajax;19;2002;0.1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;2
82;Brian Brobbey;nlNED;FW,MF;de RB Leipzig;19;2002;1.2;0;0;0;3;2;1;1;0;1;1;0;0;4;4;4
83;John Brooks;usUSA;DF;de Wolfsburg;28;1993;3.7;3;1;1;5;0;0;0;7;3;0;0;0;21;6;2
84;Franz Brorsson;seSWE;DF;se Malmö;25;1996;5.0;2;0;0;5;1;0;0;9;3;0;0;0;12;4;5
85;Marcelo Brozović;hrCRO;MF;it Inter;28;1992;7.0;0;0;0;5;5;0;8;14;10;0;0;0;55;2;0
86;Nicolas Bürgy;chSUI;DF;ch Young Boys;25;1995;2.0;0;0;0;1;2;1;0;3;0;0;0;0;10;3;6
87;Heorhiy Bushchan;uaUKR;GK;ua Dynamo Kyiv;27;1994;5.0;0;0;0;0;0;0;0;0;0;;;0;;;
88;Sergio Busquets;esESP;MF;es Barcelona;33;1988;5.4;1;0;0;9;14;0;0;11;8;0;0;0;41;4;8
89;Vitaliy Buyalskyi;uaUKR;FW,MF;ua Dynamo Kyiv;28;1993;4.8;1;0;0;2;14;4;1;2;3;0;0;0;18;2;4
90;Jovane Cabral;cvCPV;FW,MF;pt Sporting CP;23;1998;0.9;0;0;0;2;0;0;1;2;0;0;0;0;3;1;0
91;Davide Calabria;itITA;DF;it Milan;24;1996;3.5;0;0;0;2;3;0;7;2;7;0;0;0;20;4;3
92;Hakan Çalhanoğlu;trTUR;MF;it Inter;27;1994;4.6;0;0;0;5;4;0;32;2;2;0;0;0;38;1;2
93;Mohamed Camara;mlMLI;MF;at RB Salzburg;21;2000;7.4;2;0;0;14;24;0;1;12;10;0;0;0;76;4;5
94;Eduardo Camavinga;frFRA;MF;es Real Madrid;18;2002;3.4;1;0;0;5;10;1;0;0;7;0;0;0;18;4;4
95;Emre Can;deGER;DF;de Dortmund;27;1994;0.8;0;1;0;1;1;0;1;0;1;0;0;0;6;0;1
96;João Cancelo;ptPOR;DF;eng Manchester City;27;1994;9.3;3;0;0;11;4;2;24;25;9;0;0;0;49;13;9
97;Nicolás Capaldo;arARG;MF;at RB Salzburg;23;1997;3.2;3;0;0;15;8;0;7;11;7;0;0;0;29;4;4
98;Étienne Capoue;frFRA;MF;es Villarreal;33;1988;11.6;3;1;1;18;17;0;3;24;10;0;0;0;68;15;10
99;Fábio Cardoso;ptPOR;DF;pt Porto;27;1994;1.7;0;0;0;0;1;0;0;3;0;0;0;0;1;4;2
100;Diego Carlos;brBRA;DF;es Sevilla;28;1993;6.0;2;0;0;2;3;0;0;3;3;0;1;0;48;12;12
101;Yannick Carrasco;beBEL;FW,MF;es Atlético Madrid;27;1993;5.2;0;1;0;1;7;5;13;2;5;0;0;0;30;1;0
102;Scott Carson;engENG;GK;eng Manchester City;35;1985;0.2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
103;Dani Carvajal;esESP;DF;es Real Madrid;29;1992;10.6;3;0;0;15;6;1;19;12;12;0;1;0;59;9;5
104;Casemiro;brBRA;MF;es Real Madrid;29;1992;10.1;3;0;0;17;18;0;3;16;20;0;0;0;78;16;6
105;Frank Castañeda;coCOL;FW,MF;md Sheriff Tiraspol;27;1994;3.9;0;0;0;5;5;4;8;1;0;0;0;0;30;1;8
106;Koen Casteels;beBEL;GK;de Wolfsburg;29;1992;5.0;0;0;0;0;1;0;0;0;0;0;0;0;5;1;0
107;Edinson Cavani;uyURU;FW;eng Manchester Utd;34;1987;0.9;1;0;0;2;1;0;0;0;1;0;0;0;5;4;1
108;Dani Ceballos;esESP;MF,FW;es Real Madrid;24;1996;0.5;0;0;0;0;1;0;0;1;1;0;0;0;3;0;4
109;Dumitru Celeadnic;mdMDA;GK;md Sheriff Tiraspol;29;1992;1.0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
110;Zeki Çelik;trTUR;DF;fr Lille;24;1997;6.5;1;0;0;6;3;1;13;3;14;0;0;0;37;5;5
111;Leonardo César Jardim;brBRA;GK;fr Lille;26;1995;2.0;0;0;0;0;0;0;0;0;0;;;0;;;
112;Trevoh Chalobah;engENG;DF;eng Chelsea;22;1999;2.0;1;0;0;3;0;0;1;3;0;0;0;0;6;6;3
113;Giorgio Chiellini;itITA;DF;it Juventus;36;1984;0.1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
114;Federico Chiesa;itITA;FW,MF;it Juventus;23;1997;3.7;0;0;0;5;11;2;11;1;2;1;0;0;13;1;2
115;Ben Chilwell;engENG;DF;eng Chelsea;24;1996;2.1;0;0;0;2;1;0;13;1;5;0;0;0;7;1;2
116;Dmitri Chistyakov;ruRUS;DF;ru Zenit;27;1994;4.9;2;1;1;7;1;0;0;4;0;0;0;0;17;8;6
117;Andreas Christensen;dkDEN;DF;eng Chelsea;25;1996;6.7;0;0;0;7;4;0;1;7;3;0;0;0;41;10;9
118;Anders Christiansen;dkDEN;MF;se Malmö;31;1990;3.6;1;0;0;3;3;0;11;4;0;0;0;0;17;1;0
119;Samuel Chukwueze;ngNGA;MF,FW;es Villarreal;22;1999;3.1;0;0;0;6;2;0;3;1;1;0;0;0;16;1;9
120;Claudinho;brBRA;MF,FW;ru Zenit;24;1997;5.1;1;0;0;6;8;2;22;5;5;0;1;0;28;1;7
121;Sebastián Coates;uyURU;DF;pt Sporting CP;30;1990;6.0;1;0;0;1;3;0;0;9;6;0;0;0;26;11;5
122;Serafim Cojocari;mdMDA;FW;md Sheriff Tiraspol;20;2001;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;Maxim Cojocaru;mdMDA;FW,MF;md Sheriff Tiraspol;23;1998;0.2;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
124;Antonio Čolak;hrCRO;FW;se Malmö;27;1993;5.5;1;0;0;11;7;2;2;1;1;0;0;0;15;8;19
125;Kingsley Coman;frFRA;FW;de Bayern Munich;25;1996;7.0;1;0;0;6;16;4;37;2;6;0;0;0;37;8;6
126;Francisco Conceição;ptPOR;MF;pt Porto;18;2002;0.4;1;0;0;1;0;0;0;1;0;0;0;0;2;0;1
127;Francis Coquelin;frFRA;MF;es Villarreal;30;1991;5.1;2;1;1;9;4;2;3;10;4;1;0;0;23;5;8
128;Jesús Corona;mxMEX;DF,FW;pt Porto;28;1993;2.4;1;0;0;3;4;0;6;3;2;0;0;0;9;4;0
129;Ángel Correa;arARG;FW,MF;es Atlético Madrid;26;1995;4.5;2;0;0;10;8;2;6;2;3;0;0;0;17;0;3
130;Joaquín Correa;arARG;FW;it Inter;26;1994;1.2;0;0;0;1;2;1;0;0;1;0;0;0;2;1;0
131;Bruno Xavier Almeida Costa;ptPOR;MF;pt Porto;24;1997;0.1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0
132;Diogo Costa;ptPOR;GK;pt Porto;21;1999;6.0;0;0;0;0;1;0;0;0;1;0;0;0;7;0;0
133;Thibaut Courtois;beBEL;GK;es Real Madrid;29;1992;13.7;0;0;0;0;2;0;0;0;0;0;0;0;12;2;1
134;Philippe Coutinho;brBRA;FW,MF;es Barcelona;29;1992;1.2;0;0;0;1;4;0;2;0;1;0;0;0;3;1;0
135;Juan Cuadrado;coCOL;DF,MF;it Juventus;33;1988;5.2;2;0;0;3;9;0;29;5;3;0;0;0;35;6;0
136;Matheus Cunha;brBRA;FW;es Atlético Madrid;22;1999;1.6;0;0;0;6;3;0;0;3;1;0;0;0;3;0;8
137;Danilo D'Ambrosio;itITA;DF;it Inter;32;1988;1.6;1;0;0;4;1;0;3;1;1;0;0;0;11;1;1
138;Cosimo Marco Da Graca;itITA;FW;it Juventus;19;2002;0.0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
139;Johan Dahlin;seSWE;GK;se Malmö;34;1986;3.5;1;0;0;1;0;0;0;0;0;0;1;0;2;0;0
140;Mahmoud Dahoud;deGER;MF;de Dortmund;25;1996;2.4;0;0;0;2;2;1;5;0;4;1;0;0;23;0;2
141;Diogo Dalot;ptPOR;DF;eng Manchester Utd;22;1999;2.6;1;0;0;5;0;0;5;2;7;0;0;0;13;8;1
142;Danilo;brBRA;DF;it Juventus;30;1991;5.0;0;0;0;4;6;0;7;11;2;0;0;0;22;4;2
143;Mohammed Daramy;dkDEN;FW;nl Ajax;19;2002;0.6;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0
144;Matteo Darmian;itITA;DF;it Inter;31;1989;2.2;1;0;0;1;2;5;3;2;3;0;0;0;5;0;1
145;Jonathan David;caCAN;FW;fr Lille;21;2000;7.5;0;0;0;4;12;1;1;3;2;0;0;0;25;2;15
146;Alphonso Davies;caCAN;DF;de Bayern Munich;20;2000;5.3;0;0;0;7;4;0;18;6;10;0;0;0;37;2;4
147;Kevin De Bruyne;beBEL;MF;eng Manchester City;30;1991;8.1;2;0;0;9;9;0;43;5;4;0;0;0;33;2;4
148;Charles De Ketelaere;beBEL;FW;be Club Brugge;20;2001;5.5;0;0;0;1;11;10;12;1;4;0;0;0;14;6;10
149;Rodrigo De Paul;arARG;MF;es Atlético Madrid;27;1994;6.4;2;0;0;12;13;0;15;7;12;0;0;0;44;1;1
150;Mattia De Sciglio;itITA;DF;it Juventus;28;1992;3.2;0;0;0;5;2;0;22;7;8;0;0;0;15;2;2
151;Koni De Winter;beBEL;DF;it Juventus;19;2002;0.9;0;0;0;1;1;0;2;0;0;0;0;0;7;0;3
152;Thomas Delaney;dkDEN;MF;es Sevilla;29;1991;2.2;2;0;0;4;2;0;0;6;5;0;1;0;9;6;3
153;Liam Delap;engENG;FW;eng Manchester City;18;2003;0.1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
154;Ousmane Dembélé;frFRA;FW,DF;es Barcelona;24;1997;1.4;0;0;0;1;2;1;10;0;0;0;0;0;7;0;1
155;Yusuf Demir;atAUT;DF,FW;es Barcelona;18;2003;1.1;0;0;0;1;1;1;1;0;1;0;0;0;7;2;2
156;Merih Demiral;trTUR;DF;it Atalanta;23;1998;4.1;1;0;0;4;2;0;0;9;4;0;0;0;22;13;8
157;Dentinho;brBRA;FW;ua Shakhtar;32;1989;0.1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
158;Sergiño Dest;usUSA;DF,FW;es Barcelona;20;2000;2.6;1;0;0;3;3;0;7;1;6;0;1;0;15;2;2
159;Ersin Destanoğlu;trTUR;GK;tr Beşiktaş;20;2001;5.0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0
160;Ángel Di María;arARG;FW;fr Paris S-G;33;1988;2.9;0;0;0;4;2;1;7;0;2;0;0;0;12;0;1
161;Boulaye Dia;snSEN;FW;es Villarreal;24;1996;2.9;0;0;0;3;3;4;0;1;0;0;0;0;7;3;11
162;Abdou Diallo;snSEN;DF;fr Paris S-G;25;1996;1.8;0;0;0;4;0;0;0;5;2;0;0;0;12;3;1
163;Amad Diallo;ciCIV;MF;eng Manchester Utd;19;2002;0.7;0;0;0;1;1;0;0;1;1;0;0;0;4;0;2
164;Rúben Dias;ptPOR;DF;eng Manchester City;24;1997;7.4;0;0;0;6;1;0;0;8;2;0;1;0;47;6;7
165;Ismael Diawara;mlMLI;GK;se Malmö;26;1994;2.5;0;0;0;0;1;0;0;0;0;0;0;0;4;1;1
166;Brahim Díaz;esESP;MF;it Milan;21;1999;3.9;1;0;0;3;12;0;1;0;0;0;0;0;23;0;4
167;Luis Díaz;coCOL;MF,FW;pt Porto;24;1997;5.8;1;0;0;11;5;2;6;3;4;0;0;0;32;1;17
168;Luis Díaz;coCOL;FW;eng Liverpool;24;1997;4.3;0;0;0;5;5;0;6;0;0;0;0;0;22;5;2
169;Federico Dimarco;itITA;DF;it Inter;23;1997;3.1;1;0;0;3;2;0;37;3;4;0;0;0;20;0;1
170;Junior Dina Ebimbe;frFRA;MF;fr Paris S-G;20;2000;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171;Tiago Djaló;ptPOR;DF;fr Lille;21;2000;5.9;1;0;0;5;8;0;3;6;5;0;0;0;41;5;3
172;Berat Djimsiti;alALB;DF;it Atalanta;28;1993;2.9;0;0;0;3;1;0;1;7;4;0;0;0;25;8;5
173;Dodô;brBRA;DF;ua Shakhtar;22;1998;6.0;0;0;0;5;7;0;10;5;9;0;0;0;51;3;2
174;Gianluigi Donnarumma;itITA;GK;fr Paris S-G;22;1999;5.0;2;0;0;0;0;0;0;0;0;0;0;0;7;0;0
175;Bas Dost;nlNED;FW;be Club Brugge;32;1989;0.8;0;0;0;2;1;2;0;0;0;0;0;0;1;7;4
176;Julian Draxler;deGER;MF,FW;fr Paris S-G;27;1993;1.6;0;0;0;0;1;0;1;1;0;0;0;0;7;1;1
177;Rodrigo Duarte;ptPOR;FW;pt Sporting CP;16;2005;0.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
178;Gustavo Dulanto;pePER;DF;md Sheriff Tiraspol;25;1995;6.0;3;0;0;4;1;1;1;6;10;0;0;0;25;9;6
179;Denzel Dumfries;nlNED;DF;it Inter;25;1996;5.2;1;0;0;12;7;0;13;6;2;0;0;0;15;5;8
180;Paulo Dybala;arARG;FW,MF;it Juventus;27;1993;2.8;0;0;0;2;6;0;9;0;1;0;0;0;13;1;1
181;Edin Džeko;baBIH;FW;it Inter;35;1986;6.0;0;0;0;3;10;2;8;2;0;0;0;0;22;19;11
182;Artem Dzyuba;ruRUS;FW;ru Zenit;32;1988;3.1;0;0;0;1;3;2;0;1;0;1;0;0;8;13;9
183;Ederson;brBRA;GK;eng Manchester City;27;1993;11.1;1;0;0;0;1;0;0;1;0;0;0;0;17;1;0
184;Marcus Edwards;engENG;MF;pt Sporting CP;22;1998;0.4;0;0;0;0;1;0;0;0;1;0;0;0;4;0;0
185;CJ Egan-Riley;engENG;DF;eng Manchester City;18;2003;1.0;0;0;0;1;0;0;1;0;0;0;0;0;5;1;0
186;Noah Eile;seSWE;DF;se Malmö;19;2002;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
187;Anthony Elanga;seSWE;FW,MF;eng Manchester Utd;19;2002;1.9;0;0;0;3;2;1;1;3;3;0;0;0;2;3;6
188;Harvey Elliott;engENG;MF;eng Liverpool;18;2003;0.6;0;0;0;0;1;0;1;0;0;0;0;0;4;0;1
189;Youssef En-Nesyri;maMAR;FW;es Sevilla;24;1997;0.9;3;1;1;5;3;0;0;0;0;1;0;0;0;2;4
190;Aleksandr Erokhin;ruRUS;MF;ru Zenit;31;1989;1.2;0;0;0;2;2;0;2;0;1;0;0;0;5;3;1
191;Ricardo Esgaio;ptPOR;DF;pt Sporting CP;28;1993;4.3;1;0;0;7;3;0;3;3;5;0;0;0;24;1;5
192;Dario Essugo;ptPOR;MF;pt Sporting CP;16;2005;0.1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
193;Gonçalo Esteves;ptPOR;DF;pt Sporting CP;17;2004;0.8;0;0;0;1;2;0;1;1;2;0;0;0;4;1;2
194;Pervis Estupiñán;ecECU;DF;es Villarreal;23;1998;7.2;2;0;0;6;3;0;13;10;9;0;0;1;54;3;6
195;Evanilson;brBRA;FW;pt Porto;21;1999;3.4;0;0;0;9;15;2;2;0;0;1;0;0;6;9;9
196;Fabinho;brBRA;MF;eng Liverpool;27;1993;9.4;1;0;0;14;11;0;2;18;18;0;0;0;79;11;14
197;Guillaume Faivre;chSUI;GK;ch Young Boys;34;1987;3.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
198;Christian Fassnacht;chSUI;MF,FW;ch Young Boys;27;1993;3.0;1;0;0;2;0;2;6;7;3;0;0;0;12;3;7
199;Ansu Fati;esESP;FW;es Barcelona;18;2002;1.7;0;0;0;5;2;1;0;1;1;0;0;0;4;2;2
200;Zouhair Feddal;maMAR;DF;pt Sporting CP;32;1989;5.0;2;0;0;0;1;0;1;13;3;0;0;0;24;9;8
201;Felipe;brBRA;DF;es Atlético Madrid;32;1989;5.2;3;2;1;7;2;1;0;4;2;0;0;0;39;5;7
202;João Félix;ptPOR;FW,MF;es Atlético Madrid;21;1999;6.3;2;0;0;4;13;3;3;8;0;0;0;0;14;3;17
203;Bruno Fernandes;ptPOR;MF;eng Manchester Utd;26;1994;5.8;0;0;0;5;9;2;24;2;7;0;0;0;30;1;3
204;Fernandinho;brBRA;MF,DF;eng Manchester City;36;1985;3.9;1;0;0;1;12;0;4;9;6;0;0;0;31;4;7
205;Fernando;brBRA;DF;md Sheriff Tiraspol;22;1998;6.0;2;0;0;6;8;1;13;11;12;0;0;0;25;11;6
206;Fernando;brBRA;MF;es Sevilla;34;1987;6.0;1;0;0;5;7;1;1;15;3;0;0;0;53;14;5
207;Fernando;brBRA;FW;ua Shakhtar;22;1999;3.8;1;0;0;6;3;3;2;2;8;0;0;0;7;3;5
208;Roberto Firmino;brBRA;FW;eng Liverpool;29;1991;3.6;0;0;0;4;2;1;0;2;8;0;0;0;13;3;5
