Sem,Dia,Data,Horário,Em casa,xG,Resultado,xG,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
35,ter,2020-07-21,19:30 (14:30),Atalanta,1.5,1–0,0.5,Bologna,,Stadio Atleti Azzurri d'Italia,Federico La Penna,Relatório da Partida,
35,ter,2020-07-21,21:45 (16:45),Sassuolo,1.2,1–2,2.3,Milan,,Stadio Città del Tricolore,Luca Pairetto,Relatório da Partida,
35,qua,2020-07-22,19:30 (14:30),Parma,2.0,2–1,1.6,Napoli,,Stadio Ennio Tardini,Antonio Giua,Relatório da Partida,
35,qua,2020-07-22,21:45 (16:45),Sampdoria,1.1,1–2,1.1,Genoa,,Stadio Comunale Luigi Ferraris,Marco Guida,Relatório da Partida,
35,qua,2020-07-22,21:45 (16:45),Torino,0.8,1–1,1.4,Hellas Verona,,Stadio Olimpico di Torino,Paolo Valeri,Relatório da Partida,
35,qua,2020-07-22,21:45 (16:45),Inter,2.4,0–0,1.0,Fiorentina,,Stadio Giuseppe Meazza,Piero Giacomelli,Relatório da Partida,
35,qua,2020-07-22,21:45 (16:45),Lecce,2.7,3–1,1.0,Brescia,,Stadio Comunale Via Del Mare,Fabio Maresca,Relatório da Partida,
35,qua,2020-07-22,21:45 (16:45),SPAL,0.8,1–6,1.6,Roma,,Stadio Paolo Mazza,Gianluca Manganiello,Relatório da Partida,
35,qui,2020-07-23,19:30 (14:30),Udinese,1.1,2–1,0.7,Juventus,,Dacia Arena,Massimiliano Irrati,Relatório da Partida,
35,qui,2020-07-23,21:45 (16:45),Lazio,1.6,2–1,0.6,Cagliari,,Stadio Olimpico,Marco Piccinini,Relatório da Partida,
,,,,,,,,,,,,,
36,sex,2020-07-24,21:45 (16:45),Milan,0.5,1–1,2.0,Atalanta,,Stadio Giuseppe Meazza,Daniele Doveri,Relatório da Partida,
36,sáb,2020-07-25,17:15 (12:15),Brescia,1.7,1–2,1.6,Parma,,Stadio Mario Rigamonti,Lorenzo Maggioni,Relatório da Partida,
36,sáb,2020-07-25,19:30 (14:30),Genoa,0.5,0–3,2.1,Inter,,Stadio Comunale Luigi Ferraris,Davide Massa,Relatório da Partida,
36,sáb,2020-07-25,21:45 (16:45),Napoli,2.1,2–0,0.6,Sassuolo,,Stadio San Paolo,Gianluca Aureliano,Relatório da Partida,
36,dom,2020-07-26,17:15 (12:15),Bologna,2.6,3–2,2.2,Lecce,,Stadio Renato Dall'Ara,Giampaolo Calvarese,Relatório da Partida,
36,dom,2020-07-26,19:30 (14:30),Roma,2.7,2–1,0.8,Fiorentina,,Stadio Olimpico,Daniele Chiffi,Relatório da Partida,
36,dom,2020-07-26,19:30 (14:30),SPAL,0.4,1–1,1.7,Torino,,Stadio Paolo Mazza,Rosario Abisso,Relatório da Partida,
36,dom,2020-07-26,19:30 (14:30),Hellas Verona,1.8,1–5,2.3,Lazio,,Stadio Marc'Antonio Bentegodi,Manuel Volpi,Relatório da Partida,
36,dom,2020-07-26,19:30 (14:30),Cagliari,1.4,0–1,1.0,Udinese,,Sardegna Arena,Fabrizio Pasqua,Relatório da Partida,
36,dom,2020-07-26,21:45 (16:45),Juventus,3.0,2–0,1.7,Sampdoria,,Allianz Stadium,Francesco Fourneau,Relatório da Partida,
,,,,,,,,,,,,,
37,ter,2020-07-28,19:30 (14:30),Parma,1.7,1–2,1.4,Atalanta,,Stadio Ennio Tardini,Luca Pairetto,Relatório da Partida,
37,ter,2020-07-28,21:45 (16:45),Inter,0.6,2–0,1.1,Napoli,,Stadio Giuseppe Meazza,Paolo Valeri,Relatório da Partida,
37,qua,2020-07-29,19:30 (14:30),Hellas Verona,2.0,3–0,0.7,SPAL,,Stadio Marc'Antonio Bentegodi,Simone Sozza,Relatório da Partida,
37,qua,2020-07-29,19:30 (14:30),Udinese,1.2,1–2,2.2,Lecce,,Dacia Arena,Daniele Orsato,Relatório da Partida,
37,qua,2020-07-29,19:30 (14:30),Lazio,3.5,2–0,0.7,Brescia,,Stadio Olimpico,Luca Massimi,Relatório da Partida,
37,qua,2020-07-29,19:30 (14:30),Sassuolo,2.6,5–0,1.1,Genoa,,Stadio Città del Tricolore,Fabio Maresca,Relatório da Partida,
37,qua,2020-07-29,19:30 (14:30),Sampdoria,2.3,1–4,2.7,Milan,,Stadio Comunale Luigi Ferraris,Fabrizio Pasqua,Relatório da Partida,
37,qua,2020-07-29,21:45 (16:45),Fiorentina,2.1,4–0,1.4,Bologna,,Stadio Artemio Franchi,Marco Di Bello,Relatório da Partida,
37,qua,2020-07-29,21:45 (16:45),Torino,0.9,2–3,2.1,Roma,,Stadio Olimpico di Torino,Marco Piccinini,Relatório da Partida,
37,qua,2020-07-29,21:45 (16:45),Cagliari,1.1,2–0,1.7,Juventus,,Sardegna Arena,Davide Ghersini,Relatório da Partida,
,,,,,,,,,,,,,
38,sáb,2020-08-01,18:00 (13:00),Brescia,1.7,1–1,1.9,Sampdoria,,Stadio Mario Rigamonti,Michael Fabbri,Relatório da Partida,
38,sáb,2020-08-01,20:45 (15:45),Juventus,1.2,1–3,1.7,Roma,,Allianz Stadium,Gianluca Rocchi,Relatório da Partida,
38,sáb,2020-08-01,20:45 (15:45),Napoli,1.7,3–1,1.2,Lazio,,Stadio San Paolo,Giampaolo Calvarese,Relatório da Partida,
38,sáb,2020-08-01,20:45 (15:45),Atalanta,1.2,0–2,0.7,Inter,,Stadio Atleti Azzurri d'Italia,Piero Giacomelli,Relatório da Partida,
38,sáb,2020-08-01,20:45 (15:45),Milan,2.7,3–0,0.2,Cagliari,,Stadio Giuseppe Meazza,Marco Serra,Relatório da Partida,
38,dom,2020-08-02,18:00 (13:00),SPAL,0.5,1–3,2.3,Fiorentina,,Stadio Paolo Mazza,Alessandro Prontera,Relatório da Partida,
38,dom,2020-08-02,20:45 (15:45),Genoa,0.8,3–0,1.1,Hellas Verona,,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,Relatório da Partida,
38,dom,2020-08-02,20:45 (15:45),Sassuolo,1.3,0–1,1.7,Udinese,,Stadio Città del Tricolore,Daniel Amabile,Relatório da Partida,
38,dom,2020-08-02,20:45 (15:45),Bologna,0.9,1–1,1.9,Torino,,Stadio Renato Dall'Ara,Antonio Di Martino,Relatório da Partida,
38,dom,2020-08-02,20:45 (15:45),Lecce,2.7,3–4,3.2,Parma,,Stadio Comunale Via Del Mare,Maurizio Mariani,Relatório da Partida,
