Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
20,sáb,2013-01-19,,Málaga,1–1,Celta Vigo,,La Rosaleda,Estrada Fernández,Relatório da Partida,
20,sáb,2013-01-19,,Real Sociedad,3–2,Barcelona,,Anoeta,Undiano Mallenco,Relatório da Partida,
20,sáb,2013-01-19,,Granada,2–0,Rayo Vallecano,,Nuevo Los Cármenes,Iglesias Villanueva,Relatório da Partida,
20,sáb,2013-01-19,,Getafe,1–1,Sevilla,,Coliseum Alfonso Pérez,Mateu Lahoz,Relatório da Partida,
20,dom,2013-01-20,,Atlético Madrid,2–0,Levante,,Vicente Calderón,Delgado Ferreiro,Relatório da Partida,
20,dom,2013-01-20,,Valencia,0–5,Real Madrid,,Mestalla,Teixeira Vitienes,Relatório da Partida,
20,dom,2013-01-20,,Valladolid,2–0,Zaragoza,,José Zorrilla,Del Cerro Grande,Relatório da Partida,
20,dom,2013-01-20,,Osasuna,2–1,La Coruña,,Reyno de Navarra,Pérez Lasa,Relatório da Partida,
20,seg,2013-01-21,,Betis,1–1,Athletic Club,,Benito Villamarín,Ayza Gámez,Relatório da Partida,
,,,,,,,,,,,
21,sáb,2013-01-26,,Celta Vigo,1–1,Real Sociedad,,Balaídos,Paradas Romero,Relatório da Partida,
21,sáb,2013-01-26,,Zaragoza,0–0,Espanyol,,La Romareda,Pérez Montero,Relatório da Partida,
21,sáb,2013-01-26,,Levante,2–1,Valladolid,,Ciutat de Valencia,Álvarez Izquierdo,Relatório da Partida,
21,sáb,2013-01-26,,La Coruña,2–3,Valencia,,Riazor,Clos Gómez,Relatório da Partida,
21,dom,2013-01-27,,Mallorca,2–3,Málaga,,Son Moix,Velasco Carballo,Relatório da Partida,
21,dom,2013-01-27,,Athletic Club,3–0,Atlético Madrid,,San Mamés,Muñiz Fernández,Relatório da Partida,
21,dom,2013-01-27,,Barcelona,5–1,Osasuna,,Camp Nou,Teixeira Vitienes,Relatório da Partida,
21,dom,2013-01-27,,Rayo Vallecano,3–0,Betis,,Estadio de Vallecas Teresa Rivero,Hernández Hernández,Relatório da Partida,
21,dom,2013-01-27,,Real Madrid,4–0,Getafe,,Santiago Bernabéu,González González,Relatório da Partida,
21,seg,2013-01-28,,Sevilla,3–0,Granada,,Ramón Sánchez Pizjuán,Gil Manzano,Relatório da Partida,
,,,,,,,,,,,
22,sex,2013-02-01,,Valladolid,2–2,Athletic Club,,José Zorrilla,Estrada Fernández,Relatório da Partida,
22,sáb,2013-02-02,,Getafe,3–1,La Coruña,,Coliseum Alfonso Pérez,Paradas Romero,Relatório da Partida,
22,sáb,2013-02-02,,Granada,1–0,Real Madrid,,Nuevo Los Cármenes,Mateu Lahoz,Relatório da Partida,
22,sáb,2013-02-02,,Osasuna,1–0,Celta Vigo,,Reyno de Navarra,Hernández Hernández,Relatório da Partida,
22,sáb,2013-02-02,,Espanyol,3–2,Levante,,Cornellá - El Prat,Del Cerro Grande,Relatório da Partida,
22,dom,2013-02-03,,Valencia,1–1,Barcelona,,Mestalla,González González,Relatório da Partida,
22,dom,2013-02-03,,Málaga,1–1,Zaragoza,,La Rosaleda,Álvarez Izquierdo,Relatório da Partida,
22,dom,2013-02-03,,Atlético Madrid,1–0,Betis,,Vicente Calderón,Undiano Mallenco,Relatório da Partida,
22,dom,2013-02-03,,Real Sociedad,3–0,Mallorca,,Anoeta,Teixeira Vitienes,Relatório da Partida,
22,dom,2013-02-03,,Sevilla,2–1,Rayo Vallecano,,Ramón Sánchez Pizjuán,Muñiz Fernández,Relatório da Partida,
,,,,,,,,,,,
23,sáb,2013-02-09,,Celta Vigo,0–1,Valencia,,Balaídos,Teixeira Vitienes,Relatório da Partida,
23,sáb,2013-02-09,,La Coruña,0–3,Granada,,Riazor,Ayza Gámez,Relatório da Partida,
23,sáb,2013-02-09,,Real Madrid,4–1,Sevilla,,Santiago Bernabéu,Delgado Ferreiro,Relatório da Partida,
23,sáb,2013-02-09,,Mallorca,1–1,Osasuna,,Son Moix,Pérez Montero,Relatório da Partida,
