;round;datetime;home_team;away_team;home_goal;away_goal;season
1315;3;2021-06-03 19:00:00;Vitória - BA;Internacional - RS;0;1;2021
1316;3;2021-06-10 21:30:00;Internacional - RS;Vitória - BA;1;3;2021
1317;3;2021-06-03 21:30:00;Crb - AL;Palmeiras - SP;0;1;2021
1318;3;2021-06-09 19:00:00;Palmeiras - SP;Crb - AL;0;1;2021
1319;3;2021-06-10 19:00:00;Coritiba - PR;Flamengo - RJ;0;1;2021
1320;3;2021-06-16 21:30:00;Flamengo - RJ;Coritiba - PR;2;0;2021
1321;4;2021-07-27 19:15:00;Criciúma - SC;Fluminense - RJ;2;1;2021
1322;4;2021-08-03 19:15:00;Fluminense - RJ;Criciúma - SC;1;2;2021
1323;4;2021-07-27 21:30:00;Vitória - BA;Grêmio - RS;0;3;2021
1324;4;2021-08-03 21:30:00;Grêmio - RS;Vitória - BA;1;0;2021
1325;4;2021-07-28 16:00:00;Athletico Paranaense - PR;Atlético - GO;2;1;2021
1326;4;2021-08-05 19:15:00;Atlético - GO;Athletico Paranaense - PR;2;2;2021
1327;4;2021-07-28 19:15:00;Santos - SP;Juazeirense - BA;4;0;2021
1328;4;2021-08-04 19:15:00;Juazeirense - BA;Santos - SP;2;0;2021
1329;4;2021-07-28 21:30:00;São Paulo - SP;Vasco da Gama - RJ;2;0;2021
1330;4;2021-08-04 21:30:00;Vasco da Gama - RJ;São Paulo - SP;1;2;2021
1331;4;2021-07-28 21:30:00;Atlético Mineiro - MG;Bahia - BA;2;0;2021
1332;4;2021-08-04 21:30:00;Bahia - BA;Atlético Mineiro - MG;2;1;2021
1333;4;2021-07-29 16:30:00;Fortaleza - CE;Crb - AL;2;1;2021
1334;4;2021-08-05 16:00:00;Crb - AL;Fortaleza - CE;0;1;2021
1335;4;2021-07-29 20:00:00;Flamengo - RJ;Abc - RN;6;0;2021
1336;4;2021-08-05 21:30:00;Abc - RN;Flamengo - RJ;0;1;2021
